ISO_A3,year,prec,tmax,tmin
TLS,2004,145.974041571992,33,12.4375
TLS,2005,116.598160343148,32.8461532592773,12.3125
TLS,2006,133.15921952007,32.8461532592773,11.5625
TLS,2007,127.114644567724,32.230770111084,11.375
TLS,2008,135.271361890214,33,11.875
TLS,2009,127.184755119461,33,12.3125
TLS,2010,147.544129590635,32.3076934814453,12.5625
TLS,2011,170.207679400069,32.9230766296387,11.6875
TLS,2012,145.440418567481,32.9230766296387,11.8125
TLS,2013,161.466464384397,32.769229888916,12.3125
TLS,2014,141.147019981455,33.3076934814453,11.875
TLS,2015,132.653578323678,33.230770111084,12.3125
TLS,2016,129.385985596092,32.9230766296387,12.8125
TLS,2017,141.150006374165,32.9230766296387,12.875
TLS,2018,109.701153734437,33.3076934814453,12.25
TLS,2019,93.8712444371647,33.8461532592773,12.25
TLS,2020,101.601244858459,33.3076934814453,12.8125
TLS,2021,92.757648596278,33.0625,13.25
TTO,1960,133.396712144216,31.5,20.4615383148193
TTO,1961,149.837851232953,31.375,20.0625
TTO,1962,138.220896146033,31.75,19.6923084259033
TTO,1963,159.308607228597,31.75,20.4615383148193
TTO,1964,141.559837754567,31,19.8125
TTO,1965,153.363329103258,31,19.4615383148193
TTO,1966,192.758626349767,31,20.384614944458
TTO,1967,154.9700899548,31,20.0625
TTO,1968,148.353893597921,31,19.8125
TTO,1969,161.047527175479,32,20.1875
TTO,1970,185.364195696513,31.5,20.4615383148193
TTO,1971,171.658185741637,31,19.6875
TTO,1972,183.674189715915,31,19.615385055542
TTO,1973,146.823357582092,31.4375,19.9375
TTO,1974,139.557519658407,31,20.3076915740967
TTO,1975,158.330044968923,31,19.6875
TTO,1976,143.295144907633,32,19.4615383148193
TTO,1977,123.082938130697,31.375,20.0625
TTO,1978,142.647456635369,31.6875,20.3076915740967
TTO,1979,173.751650725471,31.75,20.1875
TTO,1980,177.551212480333,32,20.8125
TTO,1981,191.595637448629,31.75,21
TTO,1982,173.767836528354,31.9375,20.6923084259033
TTO,1983,174.218834463755,31.5625,20.615385055542
TTO,1984,174.314637788137,31,20.4615383148193
TTO,1985,180.601595730252,31,19.4615383148193
TTO,1986,160.835254208247,31.1875,19.8125
TTO,1987,138.028203717868,32,20.1875
TTO,1988,177.802487015724,32,20.8125
TTO,1989,148.745195537143,31,20.3076915740967
TTO,1990,171.352719285753,32,20.0625
TTO,1991,153.045009422302,32,20.615385055542
TTO,1992,154.736619202296,31.5,20.4615383148193
TTO,1993,170.297281180488,32,20.4615383148193
TTO,1994,159.977095837063,31,19.875
TTO,1995,144.741786840227,32,20.4615383148193
TTO,1996,163.535970391168,31.1875,20.8125
TTO,1997,154.402583938175,32,20.4615383148193
TTO,1998,185.570250193278,32.1875,21.4615383148193
TTO,1999,194.224116600884,32,20.4615383148193
TTO,2000,177.613671620687,31,20.4615383148193
TTO,2001,120.608833996455,32,20.4615383148193
TTO,2002,158.418718634711,32,20.5384616851807
TTO,2003,136.16913939582,32,20.8125
TTO,2004,176.091749763489,31.9166660308838,20.8125
TTO,2005,185.400648583306,32,21.3076915740967
TTO,2006,172.722469287448,32,20.5384616851807
TTO,2007,154.616497156355,32,20.4615383148193
TTO,2008,155.185322952271,32,20.4615383148193
TTO,2009,136.810442860921,32,20.6875
TTO,2010,183.293769730462,32.5,21.3125
TTO,2011,191.543591139052,32,20.8125
TTO,2012,146.550255796644,31.6875,20.6875
TTO,2013,159.543162875705,31.625,20.8125
TTO,2014,145.901533995734,31.75,20.6875
TTO,2015,118.862773068746,32.4375,21.25
TTO,2016,164.764329761929,32,21.4615383148193
TTO,2017,168.196618493398,32,20.8125
TTO,2018,149.48402411143,31.5,20.25
TTO,2019,122.97000852161,32,20.615385055542
TTO,2020,146.903385832575,32,21.3076915740967
TTO,2021,177.666210979886,32,20.8125
TUN,1960,15.8066374561247,42,1.0625
TUN,1961,14.7783633291115,42,1.3125
TUN,1962,19.2700086410046,43,0.5
TUN,1963,21.9965589134293,43,1.5625
TUN,1964,21.2395118707167,42,0.75
TUN,1965,19.0439677797127,45,0
TUN,1966,16.3243386772212,42,1.75
TUN,1967,16.6380977464317,42,0.3125
TUN,1968,15.3015928145789,43,0.8125
TUN,1969,24.6875401998636,41,0.75
TUN,1970,14.165528582875,43,2.25
TUN,1971,18.7143229306304,43,1.4375
TUN,1972,23.4432367841372,42,0.875
TUN,1973,23.7194201686896,44,0.5625
TUN,1974,16.6384166342171,41,1.5625
TUN,1975,22.7103478260631,42,1.5625
TUN,1976,30.7404068900473,41.6875,0.75
TUN,1977,14.7576789323525,43,2.75
TUN,1978,18.0991241534,41,0.25
TUN,1979,21.362090299923,42,2.5625
TUN,1980,19.4901640833475,41.5,0.1875
TUN,1981,11.8891985955036,41,-0.125
TUN,1982,26.3582083522674,45,1.5625
TUN,1983,14.8816403203356,44,0.5625
TUN,1984,23.2066110398457,42.75,0.9375
TUN,1985,15.4770282633219,43,0.75
TUN,1986,22.0697323439403,43,1.75
TUN,1987,14.755101089704,44,0.5625
TUN,1988,15.6997482718055,44,1.4375
TUN,1989,15.4552966167039,43,-0.25
TUN,1990,26.7266859298238,43,0.875
TUN,1991,18.9447728800953,43,0.75
TUN,1992,22.3717791054972,42,-0.4375
TUN,1993,14.5476326025469,43,0.1875
TUN,1994,17.2081067735173,44,2.875
TUN,1995,21.2277329485815,43,0.625
TUN,1996,22.0710551547872,43,1.5625
TUN,1997,21.6616326488321,44,3
TUN,1998,16.3924737440423,44,1.25
TUN,1999,20.0443885465017,45,0.5625
TUN,2000,13.6370300340144,44,-0.5625
TUN,2001,16.0867868447574,45,1.875
TUN,2002,16.4832575902829,44,0.75
TUN,2003,27.8069107114144,46,1.125
TUN,2004,19.6584949822572,43.75,2.0625
TUN,2005,18.4504787159765,45,-0.25
TUN,2006,22.1005834142322,44,0.5
TUN,2007,20.898281995715,43,2.5625
TUN,2008,13.7618034452059,45,2.4375
TUN,2009,22.3919743622695,45,1.5625
TUN,2010,18.22572433137,44,3.25
TUN,2011,21.4156676657977,44,1.5625
TUN,2012,15.2975707711518,45,-0.5625
TUN,2013,19.4452744659887,43.9375,1
TUN,2014,16.4611015371572,43.875,2.9375
TUN,2015,19.7149675525589,44.5625,1.375
TUN,2016,17.4628005554232,44,3.0625
TUN,2017,17.622498977166,45,0.3125
TUN,2018,19.2750657212947,45.75,1.6875
TUN,2019,21.5414385751768,45,0.875
TUN,2020,17.5438965105461,44,2.75
TUN,2021,10.4751054317277,45,2.75
TUR,1960,50.5930712968194,41,-15
TUR,1961,47.8333704875104,41.875,-16.5
TUR,1962,50.3420484404902,42.625,-17.3125
TUR,1963,63.2918498650761,41.125,-13.8125
TUR,1964,46.2972728581189,41.9375,-22.9375
TUR,1965,55.4970438623473,42.4375,-17.5625
TUR,1966,53.829597281103,42.4375,-10.375
TUR,1967,58.3556495759353,40.5625,-19.625
TUR,1968,62.5977240661195,42,-17.3125
TUR,1969,57.7371209046703,41.25,-18.6875
TUR,1970,45.0600521660538,41,-13.625
TUR,1971,50.4542249882366,41.1875,-17.5625
TUR,1972,45.8292926588684,40.625,-22.9375
TUR,1973,40.5766296479526,42,-19.375
TUR,1974,45.5656375027404,41,-19.3125
TUR,1975,51.4980712349714,41.625,-17.375
TUR,1976,55.6132485323517,41,-21
TUR,1977,45.384022553042,42,-19.3125
TUR,1978,53.9420002050242,42.9375,-15.625
TUR,1979,54.7311274306889,41.25,-13.1875
TUR,1980,52.0013292017638,43.1875,-17.75
TUR,1981,59.0891091341228,42,-12.375
TUR,1982,44.3321463206643,39.1875,-15.1875
TUR,1983,52.6145873100124,40.1875,-17.5
TUR,1984,42.9861745089299,41.1875,-15.5625
TUR,1985,48.3028956564094,43,-15.8125
TUR,1986,47.6333830199886,42.9375,-15.5
TUR,1987,58.0226570439043,42,-14.25
TUR,1988,60.1324495827993,41,-17.3125
TUR,1989,38.7970839220062,42.75,-19.4375
TUR,1990,41.4567255267817,42,-19
TUR,1991,52.7451286508947,41,-16.1875
TUR,1992,47.5032987939156,40.375,-19.375
TUR,1993,44.461347021481,41,-17.8125
TUR,1994,52.0666223907146,41,-16
TUR,1995,49.5243643644676,41,-15.1875
TUR,1996,54.5045093596294,42.9375,-14.1875
TUR,1997,52.7747578421524,40.9375,-16
TUR,1998,55.5975014533554,43,-17.9375
TUR,1999,44.2609085910571,42,-13.375
TUR,2000,47.768075886069,44.0625,-17
TUR,2001,52.1047823045112,42.9375,-15.9375
TUR,2002,51.5730161773277,42,-18.375
TUR,2003,54.6176970648162,42.375,-14.3125
TUR,2004,47.8290950675396,42,-15.6875
TUR,2005,50.5705615764135,42.9375,-17.375
TUR,2006,49.8085299827783,43.4375,-16.75
TUR,2007,46.8788948280136,42.5,-18.625
TUR,2008,38.9891019475583,42.5,-21.875
TUR,2009,61.7031086533182,41,-17.375
TUR,2010,55.5868715247947,43.5625,-11.1875
TUR,2011,52.9631509848489,42.625,-14
TUR,2012,60.8509309927235,42,-19
TUR,2013,44.0886701624898,41,-16.75
TUR,2014,53.4902679921459,43.1875,-15.25
TUR,2015,55.1804709180466,43,-15.375
TUR,2016,55.4647589836681,43.5625,-15.375
TUR,2017,45.3018794126671,44,-17.6875
TUR,2018,59.3980418728212,43.375,-12.375
TUR,2019,51.4996391579131,42.0625,-14.1875
TUR,2020,47.1227589499264,43,-14.5625
TUR,2021,47.6694667850984,43,-14.5
TZA,1960,76.9821371600539,34.625,-1.1875
TZA,1961,102.827243676349,35,-0.125
TZA,1962,87.6528367104843,34.1875,-1.5
TZA,1963,100.52374364011,34.9375,-1.5
TZA,1964,81.335220521571,34.625,-2.375
TZA,1965,79.3059812860899,34.1875,-1.8125
TZA,1966,75.2921926536626,34.625,-0.5625
TZA,1967,96.5420878951485,34,-1.0625
TZA,1968,97.9118852451017,34.125,-2.1875
TZA,1969,69.359748308159,35,-1.125
TZA,1970,87.3966008245014,34.9375,-1.125
TZA,1971,73.8919372393646,34.125,-1.5625
TZA,1972,87.6937408708806,34,-0.75
TZA,1973,74.8601568716702,34.9375,-2
TZA,1974,76.8952041520746,34.875,-1.5625
TZA,1975,71.894117374327,34.8125,-1.5625
TZA,1976,69.8386996242407,35.625,-1.5625
TZA,1977,87.0017116857291,35,-1.1875
TZA,1978,95.3360143079079,34.5,-1.25
TZA,1979,98.7760752485084,34.5,-1.5
TZA,1980,80.5106791200658,35,-1.0625
TZA,1981,76.3721742731085,35,-1.5625
TZA,1982,89.8468041332219,34.0625,-1
TZA,1983,71.3233587421938,35.625,-1.0625
TZA,1984,82.509392156823,34.75,-1.125
TZA,1985,79.9747896849104,34,-1.1875
TZA,1986,89.5772986933598,34.125,-1.5625
TZA,1987,70.3485882436045,35,-1.125
TZA,1988,82.5678775557542,34.875,-0.6875
TZA,1989,91.5166381542978,34,-1.25
TZA,1990,79.8709763976513,35,-1.375
TZA,1991,83.5301743490493,34,-1.25
TZA,1992,75.1527120909121,34.9375,-0.75
TZA,1993,68.5293133108822,35,-1.5
TZA,1994,80.7925133388475,35,-1.0625
TZA,1995,75.2278073053541,35.375,-0.5625
TZA,1996,76.9660804967105,36,-1.5625
TZA,1997,90.7011551373559,34.375,-1.25
TZA,1998,80.8271490176864,35,-0.5625
TZA,1999,78.5931143997462,35,-0.5625
TZA,2000,72.6071236297763,34.875,-1.0625
TZA,2001,75.012397415608,35,-1.0625
TZA,2002,90.9966979904653,35,-0.6875
TZA,2003,63.3669751703962,35.25,-0.8125
TZA,2004,82.6717521477161,34.8125,-1.25
TZA,2005,62.9863388695747,35.0625,-0.9375
TZA,2006,94.8921336679317,35.25,-0.8125
TZA,2007,76.1464525134209,35,-1.1875
TZA,2008,76.5281404406458,35,-1.1875
TZA,2009,76.6715700405583,34.8125,-0.5625
TZA,2010,71.5707170450312,36,-0.625
TZA,2011,81.7112453916312,34.625,-0.6875
TZA,2012,65.8498689888054,35,-1.0625
TZA,2013,79.1967028027862,35.625,-1.4375
TZA,2014,76.5303089694255,35,-0.4375
TZA,2015,79.0612461420388,35,-0.0625
TZA,2016,89.3092639446487,35,-0.375
TZA,2017,78.2182966640247,35.0625,-0.125
TZA,2018,86.479693728031,34.769229888916,-0.5625
TZA,2019,94.6946650362482,35,0.5
TZA,2020,102.724905491537,34.25,0
TZA,2021,79.3896174725025,35.875,-0.1875
UGA,1960,98.3115077216718,36.75,2.4375
UGA,1961,130.811032531812,36.9375,2.3125
UGA,1962,108.355367456501,36.75,2.25
UGA,1963,113.566539163749,35.9375,2.4375
UGA,1964,105.18660863412,35.9375,2.3125
UGA,1965,90.3218661915829,36.125,2.25
UGA,1966,99.4967320825429,36.9375,2.5625
UGA,1967,101.225946615161,36.75,2.3125
UGA,1968,105.570989464966,35.9375,1.9375
UGA,1969,96.2769448956275,34.9375,2.25
UGA,1970,103.339525821832,36.8125,2.3125
UGA,1971,91.3136904612851,36.875,2.1875
UGA,1972,103.975237203131,36,2.5625
UGA,1973,94.4636190100584,37.9375,2.25
UGA,1974,96.9877283868223,36.875,2.1875
UGA,1975,108.256862194084,36.9375,2.3125
UGA,1976,100.542385611372,36.9375,2.5
UGA,1977,111.874182198926,36.75,2.9375
UGA,1978,111.651156625114,36.9375,2.5
UGA,1979,91.7320883851156,36.3125,2.5
UGA,1980,89.2335425133921,36.9375,2.6875
UGA,1981,97.2070146847775,37.3125,3.0625
UGA,1982,101.553200934024,36.9375,2.8125
UGA,1983,92.6327572643532,37.125,2.3125
UGA,1984,87.3725748682067,36.9375,2.25
UGA,1985,97.2815189088701,37.125,2.5625
UGA,1986,91.8531154456256,37.0625,2.5
UGA,1987,91.1846556698079,36.9375,2.6875
UGA,1988,111.681217634582,37.5625,2.3125
UGA,1989,97.9969118055323,35.375,1.9375
UGA,1990,96.8269654693594,35.9375,2.3125
UGA,1991,101.594477838697,36.9375,2.25
UGA,1992,91.7167278688817,36.8125,2.3125
UGA,1993,87.2285589148931,36.0625,2.3125
UGA,1994,106.758796709332,36.75,2.3125
UGA,1995,100.352832500592,36.8125,2.3125
UGA,1996,108.27638862033,37.375,2.4375
UGA,1997,107.514258397786,36.9375,2.4375
UGA,1998,99.9576563565364,37.3125,2.3125
UGA,1999,103.729722116956,37.9375,2.4375
UGA,2000,92.8454878021669,37,2.6875
UGA,2001,100.983539595575,37.375,3.0625
UGA,2002,102.80095475506,37.75,3.1875
UGA,2003,100.40238468448,37.0625,3.25
UGA,2004,95.595414889064,38.75,3.6875
UGA,2005,87.6209166335545,39.6875,2.5625
UGA,2006,107.269512412895,38.8125,3.1875
UGA,2007,118.120061987206,37.875,3.25
UGA,2008,100.939108986862,38.8125,3.4375
UGA,2009,97.3086007201183,37.8125,3.5625
UGA,2010,113.192002621252,36.9375,3.3125
UGA,2011,102.341192264312,38.875,2.375
UGA,2012,113.097801052361,37.875,2.3125
UGA,2013,117.909886244163,37.8125,2.375
UGA,2014,97.2130650066082,36.9375,3
UGA,2015,108.1642113729,36.9375,2.6875
UGA,2016,105.149510076056,37.375,3.25
UGA,2017,115.391899400362,36.8125,2.375
UGA,2018,106.599137369513,36.9375,3.3125
UGA,2019,129.593425174301,37.875,2.8125
UGA,2020,122.166265260015,37.1875,3.0625
UGA,2021,112.542295835663,37.4375,2.6875
UKR,1960,55.7390260350818,29.875,-11.4375
UKR,1961,40.4058637711307,30,-13.25
UKR,1962,48.0399255586595,30.4375,-11.9375
UKR,1963,42.9338658386607,31.0625,-21.375
UKR,1964,46.1642398770077,29.0625,-18
UKR,1965,52.0051324207482,29,-15.6875
UKR,1966,60.3123504774268,30.9090900421143,-12.875
UKR,1967,46.9448918095618,30,-18
UKR,1968,48.8449034745142,28.375,-18
UKR,1969,48.7852795078885,30,-18
UKR,1970,59.0490427730757,31,-13
UKR,1971,47.3908641954878,30,-12
UKR,1972,42.7065536773577,32.75,-20
UKR,1973,49.614857047286,29,-15.25
UKR,1974,49.6883676859052,29,-14.8125
UKR,1975,38.180077380134,31,-11
UKR,1976,49.6007930444102,27.875,-18.4375
UKR,1977,55.1814165228803,28,-16
UKR,1978,52.4275328941636,27.25,-14.3125
UKR,1979,47.7592943916238,30,-14
UKR,1980,61.0653369268862,29,-16
UKR,1981,57.3614925470837,30,-13.25
UKR,1982,42.2838893068986,29,-15
UKR,1983,42.6542928015808,29,-10.6875
UKR,1984,44.772577385873,28.125,-14
UKR,1985,51.9496008294737,31.5625,-19.375
UKR,1986,40.7528160730488,31.75,-18
UKR,1987,45.3423206182225,30.125,-22
UKR,1988,53.2226465956682,30.6875,-12
UKR,1989,44.5809182893534,30.5,-9.25
UKR,1990,45.1367066129442,29.875,-9
UKR,1991,45.1904096883109,31,-11.6875
UKR,1992,46.0947268611535,32,-11.375
UKR,1993,45.3719441601847,29,-13.0625
UKR,1994,42.523980546829,30.25,-15
UKR,1995,51.1357321587334,30.625,-12
UKR,1996,48.4801802165799,31,-16
UKR,1997,56.3234831075084,28.0625,-13.4375
UKR,1998,51.7373338323406,30.5625,-14.0625
UKR,1999,47.6535303638001,32.25,-10
UKR,2000,44.5396363214559,31,-12
UKR,2001,53.8422866356367,33.5625,-14.625
UKR,2002,46.0958896376425,33.125,-14.9375
UKR,2003,44.8906684160938,30,-15.75
UKR,2004,55.4509292980515,29,-12
UKR,2005,52.3657427091088,31,-13.3125
UKR,2006,48.001899873292,32,-15
UKR,2007,46.3348345279484,33,-13
UKR,2008,46.9001219079784,32.125,-11.9375
UKR,2009,49.3968663349305,32,-10
UKR,2010,57.7112073217934,34,-17
UKR,2011,39.7878408853981,31.5625,-14
UKR,2012,49.1174127772105,33.1875,-17
UKR,2013,48.8284050291188,31.75,-11
UKR,2014,45.1213088938207,32.0625,-12
UKR,2015,42.4967549554441,32,-8.8125
UKR,2016,55.331119245828,32,-12.9375
UKR,2017,45.7659398511517,32.6875,-15
UKR,2018,47.7593029519095,33,-10.8125
UKR,2019,40.3338823642465,31.1875,-10.8125
UKR,2020,43.2680696957751,32,-9.3125
UKR,2021,53.9495153290868,32.5625,-12.75
URY,1960,84.4064057244841,34,5
URY,1961,105.283962862537,33.1875,5
URY,1962,72.7553175524968,33,3
URY,1963,133.07340982587,32,6
URY,1964,81.0119828675821,33.125,2
URY,1965,87.3910907461068,35,5
URY,1966,108.459879936435,31,3
URY,1967,115.462568472782,35,3
URY,1968,96.1573177148979,34,4
URY,1969,75.5231943435139,32,4
URY,1970,100.081781979563,33,5
URY,1971,101.881975931979,34,2
URY,1972,114.233901611318,32.125,5
URY,1973,102.856021237664,31.9375,4
URY,1974,94.1735038217167,32,3.25
URY,1975,95.4065625102863,33,4
URY,1976,112.515088336707,32,4
URY,1977,128.500936124125,32,5.625
URY,1978,123.692522548272,32,4.25
URY,1979,78.0091403728578,34.1875,3
URY,1980,115.046389691681,35,3.3125
URY,1981,100.429195964627,32,4.3125
URY,1982,105.882795448613,33,5.875
URY,1983,106.653714173531,33.375,3
URY,1984,126.583674136733,32.9375,4
URY,1985,106.161365415992,34,6
URY,1986,126.896939365263,35,5.5625
URY,1987,98.8782008697024,33,4
URY,1988,85.6894528782788,34,2.125
URY,1989,69.7987229940368,35,3.0625
URY,1990,124.982880907136,34,3
URY,1991,108.570081834871,32,4
URY,1992,107.206365578091,32,2.5625
URY,1993,118.455434114694,32.875,3.0625
URY,1994,99.2287252382211,34,5
URY,1995,91.6975398143133,34,4
URY,1996,90.199119839888,32,1.9375
URY,1997,111.428430535024,34,6
URY,1998,116.110862522074,31,5.25
URY,1999,86.9889880963457,32,5
URY,2000,120.797888031109,34,3
URY,2001,133.02337660208,32,5.1875
URY,2002,159.108030240646,32.25,4.6875
URY,2003,125.983959023029,33,4.0625
URY,2004,89.0098031765077,33,5
URY,2005,112.303811389644,34,6
URY,2006,99.1214481635468,34,5
URY,2007,120.021080483072,32,2
URY,2008,74.3728084008545,33,4
URY,2009,104.760293866108,33,2.25
URY,2010,104.359120963647,32.9375,4.9375
URY,2011,93.7084028492129,34,4
URY,2012,115.555692721576,34,2
URY,2013,94.7019874725885,34,4
URY,2014,141.665319538116,34,6
URY,2015,109.100149229096,31,6
URY,2016,101.964439238313,33,3.5625
URY,2017,118.094418577644,33,7.1875
URY,2018,113.703155868163,33,4
URY,2019,116.181743774828,32,4.9375
URY,2020,74.2695202818408,32,4
URY,2021,89.1954836334963,34,4.125
USA,1960,54.9507754803564,46.1875,-37.375
USA,1961,59.3919616348996,45.6875,-39.6875
USA,1962,54.0615030720455,44.625,-34.75
USA,1963,51.733684964207,44.3125,-34.75
USA,1964,56.3285028495199,45.0625,-41
USA,1965,57.9764127112519,43.375,-40.125
USA,1966,51.8160471762786,44.6875,-43.6875
USA,1967,57.0656771942082,45.625,-36.8125
USA,1968,55.497243953069,44.5,-38
USA,1969,54.9384886795975,45.3125,-43.5625
USA,1970,55.9535492991965,45.625,-37.875
USA,1971,56.6750792782753,45.8125,-45.6875
USA,1972,58.0481984458608,46.1875,-40.6875
USA,1973,62.6401779440477,45.3125,-39.8125
USA,1974,56.1178740446926,44.6875,-41.3125
USA,1975,59.9901523488468,44.6875,-40.5
USA,1976,49.9292801462388,44.1875,-40
USA,1977,56.9287721929622,45.125,-37.4375
USA,1978,55.8543013437973,45.25,-31.375
USA,1979,60.4510987072506,45.1875,-42
USA,1980,53.7472759346981,45.1875,-41.6875
USA,1981,57.2678485180844,45.875,-32.5625
USA,1982,63.0602164002645,43.6875,-42.75
USA,1983,62.5376398060259,43.5,-38.75
USA,1984,57.863616051779,44.5,-41.1875
USA,1985,57.7716202186382,45.6875,-36.3125
USA,1986,59.115082791161,44.75,-34.8125
USA,1987,55.0057993383219,43.6875,-35
USA,1988,50.7671474677003,46.5625,-32.4375
USA,1989,56.6903124971968,46.1875,-40
USA,1990,61.3787957646484,45.125,-41.4375
USA,1991,59.4445941713311,45.0625,-34.25
USA,1992,58.6863747522702,44.75,-35.625
USA,1993,60.7624939143699,43.3125,-32.75
USA,1994,57.5077414605886,46.125,-35.625
USA,1995,58.3364791729255,45.1875,-34.6875
USA,1996,60.5408970629708,46.625,-40.5
USA,1997,57.5845012801627,43.375,-36.75
USA,1998,61.1998588069674,44.4375,-33.5
USA,1999,54.1718364702408,43.5625,-37.5
USA,2000,54.1947457687906,43.625,-33.5625
USA,2001,55.1817771858073,43.8125,-33.5625
USA,2002,54.9112595706705,45.0625,-32.9375
USA,2003,57.3359107548797,46,-32.4375
USA,2004,60.2746092397701,44.6875,-36.625
USA,2005,56.9053866324091,45.8125,-32.5
USA,2006,56.4275425159179,46.9375,-36.4375
USA,2007,54.3032958553433,45.375,-36.875
USA,2008,58.1139173684089,44.875,-35
USA,2009,58.7625060793307,44.6875,-35.6875
USA,2010,57.8392330438891,45.0625,-33.6875
USA,2011,58.108304523843,44.125,-33.0625
USA,2012,54.8159184309299,44.9375,-42.25
USA,2013,61.024050941819,45.9375,-34.125
USA,2014,59.2812109815013,46.125,-33.75
USA,2015,64.737622406604,44.5625,-31.9375
USA,2016,59.4434353874583,45.3125,-30.5
USA,2017,61.8149201490454,46.625,-35.625
USA,2018,65.0110906232633,47.3125,-32.375
USA,2019,66.2953304201434,45.0625,-32.125
USA,2020,58.6241762397819,45.3125,-38.5625
USA,2021,59.206554652019,46.3125,-38.1875
UZB,1960,14.8623229005152,39.6875,-24
UZB,1961,12.741242768007,41,-22.3125
UZB,1962,15.2422808353509,41.0625,-23.125
UZB,1963,17.53473368937,39.8125,-21
UZB,1964,16.7126104041908,39.125,-27.4375
UZB,1965,13.49364110437,39.9375,-22.375
UZB,1966,14.128574035106,40.4375,-20.0625
UZB,1967,17.0595060344536,39.375,-24
UZB,1968,15.8513447156789,39.75,-22.0625
UZB,1969,26.4657880317508,38.75,-30.625
UZB,1970,13.2979977298271,39.125,-23
UZB,1971,10.3398516727808,40.25,-27.1875
UZB,1972,15.932780793534,37.75,-30.5
UZB,1973,16.4504759580467,40.875,-25.1875
UZB,1974,12.848654389314,39.9375,-26.3125
UZB,1975,10.9796064320895,41,-22.875
UZB,1976,16.0645800495717,41,-22.4375
UZB,1977,15.2053130430999,40.875,-27.1875
UZB,1978,20.1966799497246,40.625,-24.5625
UZB,1979,16.3786533111405,41.625,-23
UZB,1980,17.1166322528182,41.0625,-22.875
UZB,1981,20.9853702962915,39.625,-19.4375
UZB,1982,15.8743134273324,39.9375,-22.5
UZB,1983,14.1012842762668,41.9375,-21.125
UZB,1984,14.7113054686281,41.75,-28.8125
UZB,1985,14.2614729841638,41.125,-23.9375
UZB,1986,12.920754950344,40.75,-22.4375
UZB,1987,19.2695382805659,39.125,-19.125
UZB,1988,16.7359542567073,41.4375,-21.9375
UZB,1989,14.0327613415894,40.375,-24
UZB,1990,16.3525948988776,40.0625,-22.5
UZB,1991,18.40596100709,40.5625,-22.8125
UZB,1992,18.9834401317065,39.6875,-21.5625
UZB,1993,21.0929946291801,39.3125,-21.9375
UZB,1994,17.6363030707215,39.75,-25.0625
UZB,1995,11.2312900865728,41,-22.25
UZB,1996,11.5572363255127,40.125,-24.875
UZB,1997,16.7994869413358,40.9375,-22.3125
UZB,1998,20.2535925844508,40.125,-22.375
UZB,1999,16.5180299289897,40,-20.6875
UZB,2000,13.7153991369398,40,-20.875
UZB,2001,14.0223871565528,40.0625,-22.5
UZB,2002,19.7247502032226,40.3125,-22.0625
UZB,2003,22.5109967377576,40,-19.6875
UZB,2004,18.8424399851798,39.625,-18
UZB,2005,16.4489460604582,41,-23.5
UZB,2006,16.0502351423128,39.9375,-24.9375
UZB,2007,15.709313070263,40,-20.5625
UZB,2008,13.4326156535238,41.625,-28.5
UZB,2009,18.6958052254509,41,-20.1875
UZB,2010,14.158898440749,40,-20.1875
UZB,2011,15.9544753953444,40.9375,-22.6875
UZB,2012,15.5159857928032,41.125,-24.875
UZB,2013,17.5310702095389,41.0625,-20.5625
UZB,2014,16.9485553724871,40.125,-26.5625
UZB,2015,19.56620746178,41.75,-20
UZB,2016,20.5503984815875,40.75,-18.1875
UZB,2017,15.5642204547537,41.25,-21.0625
UZB,2018,13.8027830675883,42.125,-22.0625
UZB,2019,17.4980602653693,42.75,-18.8125
UZB,2020,15.2138115055253,40.875,-20.9375
UZB,2021,10.8486980669423,42.0625,-22.8125
VCT,1960,157.014394760132,29.2727279663086,20.7272720336914
VCT,1961,164.309090137482,29.2727279663086,20.7272720336914
VCT,1962,160.901516914368,29.3636360168457,20.2727279663086
VCT,1963,165.734849294027,29.3636360168457,20.8181819915772
VCT,1964,155.763637860616,28.6363639831543,20.3636360168457
VCT,1965,153.63712088267,28.7272720336914,20.0909099578857
VCT,1966,218.559851646423,28.6363639831543,21.3636360168457
VCT,1967,179.385604222616,28.7272720336914,20.8181819915772
VCT,1968,154.545452753703,29.1818180084229,20.2727279663086
VCT,1969,189.84393898646,29.6363639831543,20.2727279663086
VCT,1970,209.355302174886,29.0909099578857,20.9090900421143
VCT,1971,163.806062062581,29.2727279663086,20.0909099578857
VCT,1972,174.908334096273,29.4545459747314,20.0909099578857
VCT,1973,131.401514689128,29.3636360168457,20.7272720336914
VCT,1974,154.7825756073,28.8181819915772,20.7272720336914
VCT,1975,172.45833269755,29.3636360168457,20.6363639831543
VCT,1976,160.859092394511,29.4545459747314,20.3636360168457
VCT,1977,144.531819343567,29.3636360168457,20.6363639831543
VCT,1978,157.184847513835,29.6363639831543,20.4545459747314
VCT,1979,186.372727076213,29.2727279663086,20.2727279663086
VCT,1980,180.20681699117,29.6363639831543,21.6363639831543
VCT,1981,201.051514307658,29.2727279663086,21.8181819915772
VCT,1982,188.25075785319,29.2727279663086,21.6363639831543
VCT,1983,162.695453008016,29.6363639831543,21.2727279663086
VCT,1984,192.574998219808,29.1818180084229,21.2727279663086
VCT,1985,178.056062062581,29.1818180084229,20.2727279663086
VCT,1986,176.618179003398,29.2727279663086,19.9090900421143
