displaced_persons,displaced_persons_t1,displaced_persons_t2,displaced_persons_t3,mean_displaced_persons_t1_o1,mean_displaced_persons_t2_o1,mean_displaced_persons_t3_o1,mean_displaced_persons_t1_o2,mean_displaced_persons_t2_o2,mean_displaced_persons_t3_o2,mean_displaced_persons_t1_o3,mean_displaced_persons_t2_o3,mean_displaced_persons_t3_o3,Region,year,pop,gdp,urban
731,848,936,873,3977.25,3013.25,2730,584736.454545455,527242.181818182,397675.454545455,184192.914285714,165977.228571429,125209.114285714,GUY,2015,0.758907323412288,3.34856819248745,34.286908565395
113,63,76,82,129095.5,109998,104446.5,371211.842105263,307750.736842105,304113.842105263,249287.918918919,187038.837837838,185809.918918919,HKG,2015,7.35214741332495,320.0520291311,100
41,89,39,17,151.5,122.5,106,142.333333333333,126.333333333333,114.666666666667,256.95,224.65,224.85,IRL,2015,4.77334299818427,174.349455084122,66.1231790311267
208,173,141,119,49.7142857142857,48.4285714285714,48,53930.3125,11067.78125,15834.03125,327441.511363636,242686.136363636,163817.113636364,ITA,2015,61.5827263347484,1769.78196393031,71.5548058634151
208,318,202,210,318,202,210,62467.625,55280.875,42543.25,274464.121212121,205065.363636364,204027.484848485,JPN,2015,126.340076875046,4100.99569912151,70.3906810712544
3828,3366,3261,4493,61416,55764.6666666667,87714.3333333333,311445.655172414,232883.482758621,235807,285161.042553192,179372.340425532,190677.829787234,KAZ,2015,16.7781535416999,263.224604641706,62.4578355973397
4761,4283,3588,173286,54820.4,46951.8,80145.2,384247.888888889,318646.777777778,321627.388888889,256212.583333333,192234.361111111,190971.305555556,KGZ,2015,5.56996779666895,17.8599556442743,39.4033471595092
57590,40023,21663,12043,17144.75,10461.5,6167,12904.2307692308,9708.69230769231,6916.30769230769,290602.565217391,261488.956521739,198963,MEX,2015,119.291931699602,1593.17547921926,81.626903133608
5,0,5,5,0,5,5,93642.75,15558.75,17718.25,543024.633333333,400515.2,194689.6,MLT,2015,0.424702475433243,10.4514215869562,96.1098283255141
18012,15186,11881,10112,100147.666666667,85101.3333333333,79940.6666666667,408291.529411765,338863,340809.352941176,218873.837209302,165552.581395349,165876.488372093,NPL,2015,32.4943086254793,42.0367922210176,22.4105131963102
119,103,84,97,149,142.666666666667,132,346.727272727273,327.454545454545,322.545454545455,42309.8571428571,4359.60714285714,6108.35714285714,NLD,2015,16.9610926476784,704.754348094549,84.2226741594633
52,34,20,62,85153.5,77951.75,97772.5,794448.4,524308.066666667,554937.6,868002.342105263,638772.315789474,471718.105263158,OMN,2015,3.0376389646173,75.7535772192533,77.0451197098494
92,64,67,81,96,95.5,108.5,18765,18473.8571428571,18458.1428571429,34897.0434782609,28138,26945.5217391304,PRT,2015,10.8181038351095,230.793452214985,64.3649941910571
0,0,0,0,0,0,0,359523,324392.722222222,245049.333333333,149681.295454545,134435.886363636,101397.704545455,PRI,2015,3.69481068480563,81.088775691366,99.7150632890808
33,28,15,128,512,391,540,453244.8,181845.3,239815.2,1114595.6,839995.36,605034.68,QAT,2015,2.2996578068593,205.428,96.2049130701888
866,643,720,855,180156.333333333,2248.5,5821,85715.7222222222,26438.2222222222,35898.5555555556,68673.2325581396,42535.3488372093,49201.9069767442,SVK,2015,5.54575355612242,128.431301121594,59.1465336430761
372,291,249,225,902.333333333333,834.333333333333,626.333333333333,7663.1,13371.1,13302.9,185682.3,197833.95,204774.9,SWZ,2015,1.25412148987292,5.03167278609295,25.6586246062991
33,28,28,62,16,19.3333333333333,27.6666666666667,9749.9,10323.7,12990.5,81499.8275862069,42954.9655172414,44689.6206896552,SWE,2015,9.7926477219537,371.809341114064,85.9259159548562
16,16,11,21,94.1666666666667,89.6666666666667,81.1666666666667,382.772727272727,416.818181818182,485.5,119248.410958904,91645.5890410959,76004.6575342466,CHE,2015,7.90837012949405,324.135632357353,77.7928445161728
564,544,463,425,544,463,425,401720.6875,362203.0625,273104.875,171874.631578947,154728,116731.789473684,TTO,2015,1.3558834437819,39.7017025320588,16.9897402355146
1866,1781,1758,1801,1781,1758,1801,401720.6875,362203.0625,273104.875,171874.631578947,154728,116731.789473684,VCT,2015,0.109073704243425,1.12310708516439,54.2973957322554
1651,1213,819,833,723101,675540.6,650611.4,752251.071428572,475936.571428572,519781.357142857,590540.190476191,411528.285714286,278193.166666667,TKM,2015,5.29712387993761,54.5533295867241,53.8065603572745
103,97,107,104,114.2,112.4,105.6,374.176470588235,320.235294117647,303.588235294118,125149.129032258,97779.7580645161,75575.3387096774,BEL,2015,11.0233239928016,405.374789678331,97.5476040312581
451,479,466,326,479,466,326,821.333333333334,829.833333333333,654.5,213993.678571429,222693.25,227797.857142857,MDG,2015,23.3372541303727,20.2463896587325,34.8233041156236
303,242,192,171,242,192,171,183,163,151.5,115403.9,115430.95,136596.3,MUS,2015,1.32976802221498,16.4158973185634,46.8148214802852
108,90,70,65,90,70,65,289.5,257.5,250.5,10847.4666666667,9129.86666666667,1369.66666666667,SLB,2015,0.595862627593735,1.65376246050895,23.042152086838
533,498,365,255,8328,8128.5,8133.5,3033.16666666667,2853.5,2848.5,24215.1428571429,22751.7619047619,18147.9047619048,PNG,2015,7.50219728114368,25.9666694995451,15.4040105962208
5,0,0,0,703,372,346.5,32480.8,27198.4,3954,102460.428571429,99598.6428571429,90925.9285714286,BRN,2015,0.428916008904733,18.4879178390139,79.5080511045958
84,101,77,50,101,77,50,462.5,417.5,413.5,313.666666666667,285.333333333333,287.166666666667,TON,2015,0.105367619969138,0.677305868025289,28.9536578381865
1317,1508,2103,2149,88784.25,80750.25,84384.75,318140.642857143,237255.035714286,240197.178571429,202881.065217391,152864.47826087,153469.673913044,PRK,2015,24.813452864779,,63.6063638464806
5,5,5,0,5,5,0,10,12.5,5,9693.4,10252.9,12830.1,ISL,2015,0.345204215706221,12.8292941285388,95.8690900268538
5727,4366,3309,3052,119078.333333333,107833.333333333,112568,342571.538461538,255470.461538462,258637.423076923,202881.065217391,152864.47826087,153469.673913044,MNG,2015,2.94204907903624,14.7367135042006,66.2329536734567
1071,956,968,1084,956,968,1084,401720.6875,362203.0625,273104.875,171874.631578947,154728,116731.789473684,LCA,2015,0.181783653080456,2.05750339141551,33.8114452821454
10,5,10,11,23697.25,25082.25,31481,147532.0625,77689.375,80846.4375,212602.418604651,159671.511627907,163348.720930233,FIN,2015,5.50230735971897,189.64918716983,86.2335900209644
194,152,125,593,394,304,535.666666666667,526320.583333333,223806.083333333,270877.416666667,970044.8,739750.933333333,542539.233333333,ARE,2015,9.71489679467081,439.9,85.3519661798845
24,20,18,14,8089,7955,8013,3621.8,3410.2,3405.2,36200.4285714286,34013.1428571429,27105.2857142857,TLS,2015,1.23504797349802,2.21176103511855,33.0551097263637
30,16,5,0,16,5,0,80546.4,67833.2,42323.6,335894.523809524,278474.80952381,275185.761904762,MAC,2015,0.586812535256743,36.197,100
21,27,32,52,27,32,52,3358.6,3275.4,3279.6,1532.84615384615,1441.15384615385,1442.15384615385,AUS,2015,24.1647410027673,1031.44264583239,89.9601630540967
296,256,235,227,256,235,227,11225.3333333333,9061.77777777778,7648.55555555556,327617.1,294501.5,221956.1,BHS,2015,0.363998772828693,10.8811848668546,86.5402238219494
9,7,7,11,7,7,11,601.333333333333,552,548,371,338.2,339.6,WSM,2015,0.183206478269636,1.08929980326181,24.8750631534042
23,27,21,25,27,21,25,27,21,25,271,245.142857142857,245.714285714286,NZL,2015,4.61433890286146,132.151473966644,87.3646469484809
15,15,20,10,23697.25,25082.25,31481,124251.894736842,65435.9473684211,68091.7894736842,179265.725490196,134636.68627451,137736.882352941,NOR,2015,5.15986238431369,266.380160290872,82.4810758846666
6,0,0,0,0,0,0,36055.75,29748.5,639.75,46004.125,41978.4375,35396.4375,FSM,2015,0.111373364275727,,26.9234329269587
67,37,54,53,37,54,53,65738.3333333333,68318.3333333333,87057.3333333333,214695.388888889,160315.277777778,166021.111111111,MDV,2015,0.337263997072307,2.30326338261846,47.7267618723019
0,0,0,0,0,0,0,565.333333333333,524,527.666666666667,292.25,257.5,248.125,NCL,2015,0.269849553746783,5.32,61.3081297117672
3661,1874,1119,4423,98950.2,97200.2,129207.2,118699.571428571,41948.1428571429,59983.8571428572,463603.658536585,301161.487804878,168194.048780488,MNE,2015,0.640032021089327,7.033,65.8961574700586
0,0,0,0,0,0,0,357.2,328.4,330.6,234.3,208.1,202.9,VUT,2015,0.264373887803121,1.61327836156844,31.1049102448789
0,0,0,0,117,119.5,107.75,384.1875,327.375,310.375,125149.129032258,97779.7580645161,75575.3387096774,LUX,2015,0.553796955159854,46.8594815547173,86.6702740404537
0,0,0,0,0,0,0,401720.6875,362203.0625,273104.875,171874.631578947,154728,116731.789473684,ABW,2015,0.117764074265703,0.205,52.5192994000393
0,,,,,,,,,,,,,GLP,2015,0.472153635145411,,99.618962341685
0,,,,,,,,,,,,,GUF,2015,0.256649289807046,,80.2357866350526
0,,,,,,,,,,,,,GUM,2015,0.189768867765319,,95.4639558126286
0,,,,,,,,,,,,,MTQ,2015,0.412877446063142,,91.0598232944196
0,,,,,,,,,,,,,MYT,2015,0.231683860521321,,54.890663169783
0,,,,,,,,,,,,,PYF,2015,0.284881801395318,4.987,56.0197439835972
0,,,,,,,,,,,,,R32AUNZ,2015,28.7790852326706,1157.77523224172,
0,,,,,,,,,,,,,R32BRA,2015,202.294759258747,2168.31820107564,
0,,,,,,,,,,,,,R32CAN,2015,35.9011097383322,1360.9489406258,
0,,,,,,,,,,,,,R32CAS,2015,80.4871441296234,655.943845834785,
0,,,,,,,,,,,,,R32CHN,2015,1368.31866590303,15696.1608515285,
0,,,,,,,,,,,,,R32EEU,2015,23.0701365521864,238.756234316483,
0,,,,,,,,,,,,,R32EEU-FSU,2015,56.8858234518383,529.649869528021,
0,,,,,,,,,,,,,R32EFTA,2015,13.4134658448149,607.0610761844,
0,,,,,,,,,,,,,R32EU12-H,2015,69.6449525699221,1467.74610577163,
0,,,,,,,,,,,,,R32EU12-M,2015,33.8226772680974,438.057871802783,
0,,,,,,,,,,,,,R32EU15,2015,406.388006968225,13448.7518164444,
0,,,,,,,,,,,,,R32IDN,2015,250.505613350152,1315.27125415891,
0,,,,,,,,,,,,,R32IND,2015,1297.95273034714,5998.82861858716,
0,,,,,,,,,,,,,R32JPN,2015,126.340082000049,4154.71211587597,
0,,,,,,,,,,,,,R32KOR,2015,48.9690752489585,1496.53200196299,
0,,,,,,,,,,,,,R32LAM-L,2015,40.8305064501004,172.515805089328,
0,,,,,,,,,,,,,R32LAM-M,2015,249.949369100002,2743.43188202148,
0,,,,,,,,,,,,,R32MEA-H,2015,56.6732571851378,1529.59749923507,
0,,,,,,,,,,,,,R32MEA-M,2015,178.381168134336,1401.3470545232,
0,,,,,,,,,,,,,R32MEX,2015,119.291927146242,1583.67102917677,
0,,,,,,,,,,,,,R32NAF,2015,176.462656151842,1184.00293870559,
0,,,,,,,,,,,,,R32OAS-CPA,2015,116.331527778248,450.705951896745,
0,,,,,,,,,,,,,R32OAS-L,2015,354.286504569227,781.078506454769,
0,,,,,,,,,,,,,R32OAS-M,2015,130.752113687529,1590.47567591529,
0,,,,,,,,,,,,,R32PAK,2015,216.478874603153,552.010120557498,
0,,,,,,,,,,,,,R32RUS,2015,142.359605834962,2421.38966895396,
0,,,,,,,,,,,,,R32SAF,2015,52.3956966698189,480.716730464847,
0,,,,,,,,,,,,,R32SSA-L,2015,869.528643846427,1339.80962834009,
0,,,,,,,,,,,,,R32SSA-M,2015,26.404339326682,184.5518663396,
0,,,,,,,,,,,,,R32TUR,2015,76.6376778276944,1000.01979420334,
0,,,,,,,,,,,,,R32USA,2015,326.978564755694,14262.2146793685,
0,,,,,,,,,,,,,R5.2ASIA,2015,3788.15693477151,28188.5670232233,
0,,,,,,,,,,,,,R5.2LAM,2015,612.121853988762,6666.70051037884,
0,,,,,,,,,,,,,R5.2MAF,2015,1359.66005990501,6119.7416539802,
0,,,,,,,,,,,,,R5.2OECD,2015,1141.30719628341,38133.6995335017,
0,,,,,,,,,,,,,R5.2REF,2015,279.732573416425,3606.98338431676,
0,,,,,,,,,,,,,REU,2015,0.891320606165073,,96.6825057742722
0,,,,,,,,,,,,,TWN,2015,23.442,889.439,
0,,,,,,,,,,,,,VIR,2015,0.111414109043826,,96.5130933729269
0,,,,,,,,,,,,,World,2015,7180.42250566497,82718.0364387342,
13155,15106,11186,11716,441734,674336,711474.8,333526.736842105,361270.105263158,295035.631578947,392862,337892.735294118,253878.441176471,AGO,2016,22.3320899285267,136.720557588294,63.2859826143332
297753,297305,89396,92426,565932.6,722938.2,760215.8,473481.076923077,522450.692307692,421242.153846154,440817.586206897,422776.655172414,367512.586206897,RWA,2016,12.2913973172313,16.6461885788431,23.4362634852386
27373,33667,29735,26025,110634.5,38369,40246,224550.2,119298.733333333,46608.5333333333,246670.214285714,233904.607142857,200792.428571429,GHA,2016,27.4157942462449,50.6043827329321,57.0400953103178
2926417,3888223,2894813,2550614,1042359.5,879930.875,599828.25,757847.083333333,603821.208333334,464552.708333333,748412.1875,644644.9375,469079.5,SDN,2016,49.3224629728763,121.350585427781,46.4391158128852
3516,3393,3065,2415,24596,22650.6666666667,17691,86345.5555555556,56591.5555555556,73375.6666666667,64623.7333333333,36974.4666666667,46634.3333333333,GNB,2016,1.66804223816869,1.98379471202996,35.6948927639636
34820,52559,25254,19875,18193.5,9208.75,7371.25,213540.416666667,138346.916666667,48671.8333333333,510863.609756098,463603.658536585,301161.487804878,ALB,2016,3.23413881358212,27.4911263312843,57.6976140501647
23799,19702,18126,17358,230131.2,225053.6,219543,1803305.92307692,1702788,1210514.69230769,557076.1875,508975.875,345571.958333333,ARM,2016,3.05960235567909,24.0758334073583,69.4378527562749
98125,94516,94741,100271,216345.466666667,157365.666666667,82866.8,255615.512195122,222972.634146341,167459.975609756,418968.439393939,385253.772727273,270542.151515152,RUS,2016,142.181305005146,2621.33297146341,78.0121371215279
2853083,2172628,3340689,3528703,613574.5,677467.8,545931,475809.363636364,453146.363636364,380225.636363636,389723.279069767,339415.441860465,263805.790697674,COD,2016,76.5563325973835,34.3521800002669,41.3085550176318
333879,317525,316552,316108,152206.75,148898,139443.5,338617.590909091,322013.5,267188.454545455,237658.377777778,209153.488888889,158199.977777778,VNM,2016,92.7889873155767,400.119036757728,36.2280479849964
279933,270604,258128,219920,459362,431780.25,358005.875,291469.777777778,256212.583333333,192234.361111111,285613.854545455,247099.836363636,156887.709090909,CHN,2016,1363.16979081425,16498.1439594854,54.2284854484569
20878,2248,1463,1478,13124,10621.7142857143,18763.5714285714,147483.05,185682.3,197833.95,242204,258380.888888889,222830.777777778,MOZ,2016,26.0655544102982,29.1547890982734,45.6917775804748
573682,344606,170782,165980,704231.5,900691.5,947289.75,473481.076923077,522450.692307692,421242.153846154,440817.586206897,422776.655172414,367512.586206897,BDI,2016,9.81011620205356,5.21712358841942,14.384634173302
177,176,167,188,28440.4,22372.6,21505.6,899800.565217391,816310.521739131,526372.956521739,613175.64,544103,381672.6,GRC,2016,11.4794237281875,310.100870349863,66.0701257954869
4570,2150,1601,3174,286920.5,179447.875,45474.25,121446,79468.4761904762,28690.2857142857,92256.3095238095,70307.6428571429,43547.4285714286,HUN,2016,9.85086610241456,185.31871530131,70.8037914064296
108,122,73,39,122,73,39,122,73,39,42805.2857142857,21344.7857142857,20136.5714285714,CPV,2016,0.514371922069659,2.43822796149164,66.4755281170877
4179,6101,4247,4588,2874.25,2052.75,2160,196474.733333333,247426.6,263636.133333333,348608.12,371942.52,320780.76,MWI,2016,17.5425586822291,15.1701475715801,24.209091432315
1493,1332,1295,1414,16262.8333333333,13206,22729.3333333333,177020.230769231,265108.769230769,283780.538461539,288620.318181818,312571.590909091,255335.636363636,NAM,2016,2.48631002379743,15.5074284392451,43.8810843747814
1527,1291,953,776,12205.2857142857,9983.28571428571,18078.4285714286,9981.09090909091,7983.36363636364,13220.6363636364,141357.333333333,177693.047619048,189128.380952381,ZAF,2016,52.8678332092075,541.548039203939,66.086024409171
162812,162519,148225,126424,1345582.85714286,1146625.85714286,827535.285714286,918014.071428571,906800.571428572,760259.571428572,589277.59375,461603.71875,357126.59375,ETH,2016,93.5617732496967,106.242169622507,21.0442051139561
32940,18843,17908,15017,502612.166666667,708459.5,787679.833333333,741091.117647059,649861.352941177,479544.764705882,401163.527777778,341756.388888889,251399.611111111,COG,2016,4.60699560178988,18.8431252072312,67.1478261767132
550,761,602,524,253294.444444444,380731.222222222,408046.555555556,346518.666666667,381088.777777778,311140.722222222,426160.566666667,408706.8,355285.033333333,ZMB,2016,15.0469118330811,32.5869956467031,41.8070061844688
2515424,2391858,1309029,52505,542729.6,275718,28454.2,473704.411764706,343058.705882353,257917.235294118,455861.096774194,400191.290322581,298319.290322581,NGA,2016,181.353279889371,518.111137435619,55.1534321320234
4198708,4904541,4070040,1398734,2401023.42857143,2266724.28571429,1516326.71428571,1183044.54545455,1022571.36363636,729961.818181818,817150.318181818,689955.272727273,501461.386363636,IRQ,2016,36.4832545871712,226.154188342534,70.626471180191
12034826,11682555,11599639,9030142,2778980.5,2626183,1752731.5,1018706.33333333,961679.5,651208.5,769229.488372093,637653.162790698,448029.162790698,SYR,2016,22.4271376859006,114.383782140695,60.7237779068339
1057,1471,1831,2052,67444.1666666667,67329.8333333333,64996.6666666667,1011824.75,919265.5,601990.2,565125.297872341,516117.914893617,350205.744680851,BGR,2016,7.22301738421417,103.008694065921,76.5814991234611
278260,311914,314442,298845,62040.625,60674.625,60392.125,160690.9375,104121.1875,36934.6875,678028.433333333,616306.866666667,404971.666666667,SRB,2016,9.75121598967779,95.6781640310703,60.7321546057944
10965,9180,9312,8573,9180,9312,8573,13224.4444444444,11225.3333333333,9061.77777777778,382426.6,327617.1,294501.5,CUB,2016,11.150438975177,122.421591463332,80.2561054539867
141696,70187,51532,72253,1106491,786922.285714286,557967,671012.1,599612.7,442032.75,643305.591836735,552723.918367347,435151.163265306,TCD,2016,12.9732556783862,20.047254417097,33.6074023948902
3715,3108,2928,3482,378019.666666667,233362.333333333,52904.1666666667,133653.25,88382.45,34916.3,400554.188679245,363729.735849057,237330.830188679,ROU,2016,21.039761736926,275.789391319119,62.0217435761453
1499,1399,1418,1095,841.2,776.4,753.8,107951.947368421,62208.2105263158,6319.73684210526,85912.9047619048,64972.6428571429,38258.4047619048,CZE,2016,10.828668860367,283.010245560995,78.5018782644008
1724,1697,1569,1702,256032.75,147473.25,14545,112384.103448276,81771.9310344828,43282.3103448276,167504.430769231,146598.907692308,111402.538461538,POL,2016,38.4762120142199,810.929814858541,65.474898852411
154,145,128,124,20954.8333333333,20453.1666666667,20231.3333333333,9024.1875,8586.6875,8408.0625,305033,276787.095890411,216151.917808219,ESP,2016,48.1246557826834,1425.35115872915,82.017860467139
941,908,856,795,1712.83333333333,1598,1501.83333333333,563954.923076923,495426.384615385,446413,333284.590909091,292787.772727273,263823.863636364,BOL,2016,10.6637980717275,51.7556569821789,70.5265549590587
703,1107,681,686,1199,817,731,12205.2857142857,9983.28571428571,18078.4285714286,9981.09090909091,7983.36363636364,13220.6363636364,LSO,2016,2.27071624689932,3.66621036244927,34.1156788833345
4563,3044,2167,1533,665390,584736.454545455,527242.181818182,333284.590909091,292787.772727273,263823.863636364,112990.608108108,94109.8513513514,85061.3108108108,BRA,2016,203.590081786866,2333.1722303954,87.9251343540812
41925,34827,33060,26163,101955.285714286,64660.8571428572,87871.4285714286,74322.3076923077,42490.5384615385,53687.9230769231,218546.379310345,200346.827586207,158332.965517241,GIN,2016,10.8971852436298,12.599065166256,41.1029750182783
12808,13174,13323,13969,84816.25,84524.25,84561.75,225236,214925.142857143,207923.428571429,312178.75,296532.041666667,246280.125,KHM,2016,14.8860391598428,41.5558672202322,24.5097178170299
81151,71618,75071,77110,1971044.33333333,1866327.22222222,1280981.22222222,880180.333333333,803989.166666667,543963.266666667,500652.716417911,415656.014925373,293374.955223881,TUR,2016,77.3202320364951,1042.88547592623,73.3507099631864
921324,963525,906845,896553,220024.833333333,205466,196787.166666667,370498.2,347815.9,288788.85,243052.5,213899.431818182,161790.022727273,MMR,2016,49.0686383129044,97.668909660512,39.7487246145885
11557,12737,11925,11920,844911.666666667,953457.333333333,687018.5,782425.25,757711.875,652725.6875,416117.757575758,396254.333333333,335677.696969697,UGA,2016,39.5005266481627,57.0690546260281,16.7782641202857
695,703,669,654,1769.5,1825,1839.75,811989.555555556,714075.222222222,643635,523681.071428571,460046.714285714,414535.357142857,CHL,2016,17.9337333070471,279.43145348738,90.4718539044238
126,146,161,166,1178.66666666667,913.666666666667,717,609999.416666667,536064.166666667,483359.833333333,333284.590909091,292787.772727273,263823.863636364,URY,2016,3.38979581220815,51.2332197075664,93.0966837353281
52125,44025,43868,43800,23058,22677.5,22469,424895.833333333,364011,327217.388888889,215035.222222222,183709.333333333,164849.722222222,HTI,2016,10.5975207842653,15.6013751848746,61.7781714764985
1794,2387,1899,2050,316659.222222222,403608.222222222,424271.222222222,363087.333333333,387411.75,334118.041666667,308373.837209302,294938.790697674,255795.627906977,TZA,2016,51.7318208214744,83.0601425557658,31.87060748256
231,227,249,256,37068,5432,5388.33333333333,424929.923076923,434869.769230769,376134.846153846,488740.428571429,415415.857142857,300982.178571429,GNQ,2016,0.806925763871285,22.9500718376768,45.7161611837577
128132,125315,122398,121058,45517.3333333333,43720.6666666667,43037,82941.75,66617.5833333333,53728.6666666667,270663.034482759,181481.172413793,121347.206896552,MAR,2016,33.3846779244862,155.49715135548,62.732425367662
61332,78708,64897,121680,14119.8333333333,11585.5,21023,190201.666666667,285708.833333333,306177.5,271298.956521739,298341.086956522,243594.347826087,ZWE,2016,12.7233735009688,4.12944323001314,43.7563637224517
7396,7524,7589,7777,262232.333333333,250511.666666667,242453.333333333,370498.2,347815.9,288788.85,262821.35,231032.575,173429.1,LAO,2016,6.65692590564892,24.2637865439662,41.9068314535315
11082,11160,11471,10772,845810.666666667,787896.166666667,486305.166666667,762118.294117647,736020.352941177,632657.294117647,465452.914285714,383330.085714286,325391.371428571,KEN,2016,46.1123493370713,75.5599384687784,27.4726042935668
2635365,2312808,2288493,2290425,622022,612368.25,607189.75,922579.307692308,644669.384615385,470647.923076923,655443.1875,543075.8125,394516.3125,SOM,2016,10.3137635564712,3.0850775833363,42.798750398514
103774,102328,100843,99371,34307.5,32952.75,31379.25,1626378.53846154,1473214,1019120.46153846,737256.738095238,606204.571428572,401263.833333333,PSE,2016,4.50066867315263,15.9575082570562,79.0650353111621
1624,1541,1014,795,509724.4,265137.4,13743.4,256061.4,144247.333333333,52324.2,390228.785714286,341986.071428571,296717.857142857,BEN,2016,10.2814547040275,14.2002775863586,48.1865794767566
5,5,10,10,5,10,10,1371693.88888889,1353658.77777778,1032878,765636.0625,669483.40625,451424.46875,CYP,2016,1.1885749302246,24.4724812882098,75.4625665083641
90963,65642,144207,118963,65642,144207,118963,61270.4545454545,66986.1818181818,61083.1818181818,240358.032258065,228580.612903226,189661.870967742,PHL,2016,102.053937664286,393.477581388924,54.2005309245394
3534,2706,2298,2037,67865.3333333333,5710,3850.33333333333,762010.7,652495.8,587413.4,227672.382352941,194511.529411765,174543.323529412,NIC,2016,6.09284757629435,16.7261069828933,61.9598887047727
32818,30071,26715,22282,893755.2,678952,546505.4,1018321.6,942083.9,701439.15,698123.945454546,597752.163636364,424650.890909091,EGY,2016,88.7872587285528,548.497576414757,49.2873021496779
2713,2091,1487,1138,23058,22677.5,22469,408839.666666667,359523,324392.722222222,174912.681818182,149681.295454545,134435.886363636,DOM,2016,10.5415464296889,117.810339974122,73.1758198972531
16637,16584,16158,15892,5099.75,4520.5,4254.75,36623.75,42226.3333333333,39676.1666666667,144259.458333333,153772,113155.958333333,IDN,2016,252.406316593454,1436.73155854285,50.3221760245233
2059357,2557989,339432,310895,853096,113487.333333333,103894,1178448,834686.75,574463.333333334,1098544.44827586,951842.413793104,661242.206896552,YEM,2016,28.3040030670047,82.9574347617462,38.0757594582957
4668070,4099462,3487075,3263053,861542,804013.857142857,634191.428571429,570840.434782609,514546.782608696,345918.913043478,554697.469387755,510090.142857143,356142.93877551,AFG,2016,36.1667548652555,49.3664589528477,27.7598904376768
524941,469516,416731,337134,1130464.75,865263.25,753827.5,944552.357142857,691511.214285714,529474.5,770021.9,618935.533333333,418462.733333333,ERI,2016,6.15256243261241,3.74173981134484,26.8028070416678
81780,46228,29003,20894,94588.6666666667,22194.3333333333,14846.6666666667,49256.1428571429,15652.5714285714,9893.28571428571,591860.538461539,505992.153846154,454145.076923077,SLV,2016,6.27823015428545,42.3667786464853,69.5606705642291
58771,37235,23287,15055,68300,21346.2,13258.6,640230.5,547510.416666667,491736.25,221179.085714286,188958.171428571,169559.714285714,GTM,2016,15.979088174976,95.954376324665,54.6493160414357
339,346,413,452,883.666666666667,731.166666666667,619.833333333333,609999.416666667,536064.166666667,483359.833333333,333284.590909091,292787.772727273,263823.863636364,ARG,2016,42.1203143890889,691.169922564595,93.4551783940459
181637,142031,117086,103841,1422511.625,1270334,791010.25,950738.52,897563.28,639853.92,538065.543859649,457492.754385965,319274.070175439,IRN,2016,78.7626797851776,927.896786826376,76.5168895733305
189862,446988,371140,58945,655703.857142857,479622.428571429,388037.142857143,861629.259259259,762291.037037037,543346.518518519,589453.742424243,501372.090909091,357035.045454546,LBY,2016,6.99329971518876,130.356623339072,82.4214010916144
7734456,7286062,6409155,5780487,1221385.16666667,1072899.83333333,966700.833333334,224280.441176471,192140.117647059,172976.470588235,158053.959183673,135044.897959184,121188.959183674,COL,2016,49.5922580759293,483.626030329463,80.0269987638874
10882,11092,8636,7929,142126.714285714,114155.714285714,92059.1428571429,356624.909090909,239107.227272727,159870.090909091,438299.644067797,372717.542372881,254283.440677966,DZA,2016,38.2954041539197,288.878744377189,70.8851417803813
913267,698119,864927,1154734,1361690.28571429,1350140.71428571,1116169.42857143,629861.545454545,546449.681818182,395795.318181818,457496.80952381,360351.833333333,285887.261904762,CAF,2016,4.84056981312113,3.916895110778,44.3248371817556
13203,10338,8095,6539,3898019.66666667,3869661,3012665.33333333,1568495.54545455,1477815.72727273,972471.363636364,720679.647058824,630167.617647059,424926.294117647,LBN,2016,4.4008695105656,68.2791289748898,88.4481794447066
3749,3883,3258,3144,153987.666666667,127678,23339.3333333333,332259.866666667,251505.733333333,219331.466666667,495567.884615385,421286.211538462,287077.057692308,TUN,2016,11.0520110841456,96.5625270836252,71.1492232207478
6547,4838,3419,2515,115651.142857143,58149.7142857143,82433.5714285714,256972.933333333,151283.466666667,58462.4666666667,323870.925925926,230536.666666667,176380.666666667,BFA,2016,19.0842058695186,22.1241317220378,33.3064584009537
4352,3665,3004,2549,2782583.66666667,2629295.16666667,1755479.66666667,1300622.33333333,1089574.53333333,736989.933333333,1105889.83333333,949873.266666667,710669.033333333,JOR,2016,7.18557894655042,42.7854709366853,83.1334512365556
39,34,29,31,34,29,31,318650.75,170883.125,13416.25,321954.736842105,306548.842105263,266704.631578947,STP,2016,0.175632894984469,0.476752895507415,67.0149820418665
172664,181143,170049,181398,181143,170049,181398,71988.6666666667,65738.3333333333,68318.3333333333,349015.882352941,227310.294117647,169734.294117647,LKA,2016,21.7128917297469,120.312888166595,17.8792565200636
10941,10902,10962,11809,12737,11282.5,10286,276054.5,144366.833333333,53811.3333333333,286621.416666667,272017.75,233791.75,TGO,2016,6.70751686407396,6.21428578026285,49.7646797761874
219707,200303,14293,8591,71618,17220.25,11644.25,697972.454545455,596816.454545455,535981.545454546,227672.382352941,194511.529411765,174543.323529412,HND,2016,8.29753151557337,34.3941126884489,56.9619816744905
39771,42698,32472,32577,346993,322148.666666667,317544.333333333,318226.888888889,336452.777777778,229781.555555556,287041.851851852,268885.925925926,225081.407407407,BGD,2016,157.792348312232,298.334127369186,34.0567264287196
