from_iso3,from_name,to_iso3,to_name,mean_distance_km
WB495,Water body 495,WB584,Water body 584,257.452436926219
WB495,Water body 495,WB585,Water body 585,256.117129241392
WB495,Water body 495,WB589,Water body 589,265.248215911293
WB496,Water body 496,WB504,Water body 504,526.509666445594
WB497,Water body 497,WB504,Water body 504,511.977127021775
WB498,Water body 498,WB504,Water body 504,457.02205605363
WB499,Water body 499,WB504,Water body 504,421.755840711322
WB502,Water body 502,WB578,Water body 578,671.850931752161
WB502,Water body 502,WB588,Water body 588,43.7628517912029
WB503,Water body 503,WB526,Water body 526,639.771857800681
WB503,Water body 503,WB591,Water body 591,503.842286910675
WB503,Water body 503,WB597,Water body 597,392.662308987316
WB504,Water body 504,WB527,Water body 527,539.994218637167
WB504,Water body 504,WB528,Water body 528,569.650742328646
WB507,Water body 507,WB527,Water body 527,23.8525629455569
WB508,Water body 508,WB526,Water body 526,553.705947486172
WB509,Water body 509,WB591,Water body 591,454.492882151381
WB509,Water body 509,WB592,Water body 592,17.8456683492067
WB510,Water body 510,WB591,Water body 591,426.161130767231
WB511,Water body 511,WB591,Water body 591,425.236374884486
WB512,Water body 512,WB591,Water body 591,418.057699842703
WB513,Water body 513,WB591,Water body 591,438.533279610177
WB514,Water body 514,WB591,Water body 591,415.149638603894
WB515,Water body 515,WB591,Water body 591,418.552518548396
WB516,Water body 516,WB591,Water body 591,414.937227968441
WB517,Water body 517,WB591,Water body 591,428.382090584442
WB518,Water body 518,WB591,Water body 591,453.534471374111
WB519,Water body 519,WB591,Water body 591,515.555158047091
WB526,Water body 526,WB536,Water body 536,471.074647648619
WB526,Water body 526,WB537,Water body 537,396.355566305227
WB526,Water body 526,WB541,Water body 541,329.945723163512
WB526,Water body 526,WB591,Water body 591,1089.60365743855
WB526,Water body 526,WB597,Water body 597,706.796723937888
WB526,Water body 526,WB601,Water body 601,518.101990355205
WB535,Water body 535,WB536,Water body 536,84.2478608934352
WB536,Water body 536,WB602,Water body 602,129.858525800334
WB538,Water body 538,WB543,Water body 543,616.191307020496
WB543,Water body 543,WB545,Water body 545,762.012997744983
WB543,Water body 543,WB603,Water body 603,983.348629017251
WB543,Water body 543,WB607,Water body 607,1240.37388362447
WB544,Water body 544,WB603,Water body 603,383.896561730669
WB545,Water body 545,WB546,Water body 546,681.289477295903
WB545,Water body 545,WB603,Water body 603,940.308896853286
WB545,Water body 545,WB607,Water body 607,986.38933270864
WB545,Water body 545,WB608,Water body 608,1124.77028949321
WB546,Water body 546,WB551,Water body 551,838.140669955084
WB546,Water body 546,WB554,Water body 554,442.797451147061
WB546,Water body 546,WB607,Water body 607,1081.56365747501
WB546,Water body 546,WB608,Water body 608,918.738890425241
WB546,Water body 546,WB610,Water body 610,1126.19964461188
WB547,Water body 547,WB551,Water body 551,398.670421924637
WB548,Water body 548,WB551,Water body 551,408.566428225679
WB548,Water body 548,WB554,Water body 554,9.88462555366868
WB549,Water body 549,WB556,Water body 556,564.187629696077
WB551,Water body 551,WB556,Water body 556,647.319802285305
WB551,Water body 551,WB608,Water body 608,839.444250231669
WB551,Water body 551,WB610,Water body 610,593.251157611056
WB551,Water body 551,WB611,Water body 611,817.045421097979
WB555,Water body 555,WB561,Water body 561,360.402569260874
WB556,Water body 556,WB561,Water body 561,657.744439667773
WB556,Water body 556,WB565,Water body 565,425.507368211658
WB556,Water body 556,WB566,Water body 566,423.532240239712
WB556,Water body 556,WB610,Water body 610,935.879172706735
WB556,Water body 556,WB611,Water body 611,794.657302122592
WB557,Water body 557,WB561,Water body 561,327.122816767014
WB558,Water body 558,WB611,Water body 611,540.878801467123
WB559,Water body 559,WB566,Water body 566,5.14835383460625
WB560,Water body 560,WB569,Water body 569,307.004773178063
WB561,Water body 561,WB612,Water body 612,708.528158566246
WB562,Water body 562,WB569,Water body 569,235.181617092499
WB563,Water body 563,WB569,Water body 569,232.596437709512
WB564,Water body 564,WB569,Water body 569,275.858691114087
WB567,Water body 567,WB614,Water body 614,638.369855547612
WB568,Water body 568,WB614,Water body 614,620.674302152068
WB569,Water body 569,WB614,Water body 614,914.71594550666
WB570,Water body 570,WB619,Water body 619,572.380562809951
WB570,Water body 570,WB620,Water body 620,213.530583282877
WB570,Water body 570,WB621,Water body 621,201.365814878263
WB571,Water body 571,WB573,Water body 573,507.768544326163
WB571,Water body 571,WB622,Water body 622,604.001487395451
WB571,Water body 571,WB625,Water body 625,721.285143073551
WB572,Water body 572,WB622,Water body 622,574.458923258848
WB572,Water body 572,WB623,Water body 623,31.418962080945
WB572,Water body 572,WB624,Water body 624,33.0367470693244
WB573,Water body 573,WB622,Water body 622,848.839981416573
WB573,Water body 573,WB625,Water body 625,638.324186948033
WB575,Water body 575,WB576,Water body 576,467.43037052056
WB575,Water body 575,WB626,Water body 626,1004.97735602249
WB575,Water body 575,WB627,Water body 627,1041.01185603137
WB576,Water body 576,WB577,Water body 577,467.43037052056
WB576,Water body 576,WB626,Water body 626,1041.01185603137
WB576,Water body 576,WB627,Water body 627,1004.97735602249
WB576,Water body 576,WB628,Water body 628,1041.01185603137
WB577,Water body 577,WB578,Water body 578,458.807023197784
WB577,Water body 577,WB627,Water body 627,1041.01185603137
WB577,Water body 577,WB628,Water body 628,1004.97735602249
WB577,Water body 577,WB629,Water body 629,1041.01185603137
WB578,Water body 578,WB581,Water body 581,430.209188444734
WB578,Water body 578,WB586,Water body 586,528.794124261844
WB578,Water body 578,WB587,Water body 587,585.841579376661
WB578,Water body 578,WB588,Water body 588,629.321969651112
WB578,Water body 578,WB628,Water body 628,947.733139181715
WB578,Water body 578,WB629,Water body 629,911.149632237171
WB578,Water body 578,WB630,Water body 630,953.288406072058
WB579,Water body 579,WB581,Water body 581,237.371152927618
WB580,Water body 580,WB581,Water body 581,298.638344732646
WB581,Water body 581,WB591,Water body 591,546.084255596899
WB581,Water body 581,WB593,Water body 593,610.686025034944
WB581,Water body 581,WB629,Water body 629,1004.43671168723
WB581,Water body 581,WB630,Water body 630,977.273284146384
WB582,Water body 582,WB591,Water body 591,390.940242903922
WB583,Water body 583,WB591,Water body 591,599.771660071739
WB583,Water body 583,WB630,Water body 630,537.208104962992
WB583,Water body 583,WB634,Water body 634,77.7630410275274
WB590,Water body 590,WB591,Water body 591,298.197916734932
WB591,Water body 591,WB597,Water body 597,469.111081038238
WB591,Water body 591,WB598,Water body 598,501.371684217743
WB591,Water body 591,WB630,Water body 630,1115.82653906826
WB591,Water body 591,WB634,Water body 634,602.4503765448
WB591,Water body 591,WB635,Water body 635,587.56882934322
WB591,Water body 591,WB636,Water body 636,597.84424422902
WB594,Water body 594,WB634,Water body 634,14.7892294060228
WB595,Water body 595,WB598,Water body 598,79.9564317628436
WB596,Water body 596,WB598,Water body 598,86.0727048498344
WB598,Water body 598,WB637,Water body 637,713.286328928083
WB599,Water body 599,WB637,Water body 637,562.916066911985
WB600,Water body 600,WB637,Water body 637,579.864150844672
WB603,Water body 603,WB607,Water body 607,332.702591294678
WB604,Water body 604,WB607,Water body 607,511.965626039849
WB605,Water body 605,WB639,Water body 639,606.778018104168
WB606,Water body 606,WB607,Water body 607,285.987834619563
WB607,Water body 607,WB608,Water body 608,454.362240874856
WB607,Water body 607,WB640,Water body 640,1022.58306305872
WB607,Water body 607,WB641,Water body 641,1044.40742483646
WB608,Water body 608,WB610,Water body 610,499.837698326465
WB608,Water body 608,WB640,Water body 640,1071.54080726578
WB608,Water body 608,WB641,Water body 641,1026.0186995329
WB608,Water body 608,WB642,Water body 642,1063.97087295747
WB609,Water body 609,WB610,Water body 610,424.823121233795
WB610,Water body 610,WB611,Water body 611,456.921501729242
WB610,Water body 610,WB641,Water body 641,1067.18038843952
WB610,Water body 610,WB642,Water body 642,1029.80463820404
WB610,Water body 610,WB643,Water body 643,1065.77531605007
WB611,Water body 611,WB612,Water body 612,475.936380190645
WB611,Water body 611,WB642,Water body 642,1038.17993234312
WB611,Water body 611,WB643,Water body 643,1004.76982290254
WB611,Water body 611,WB644,Water body 644,1045.78987537218
WB612,Water body 612,WB614,Water body 614,429.415119327317
WB612,Water body 612,WB643,Water body 643,1016.54094112622
WB612,Water body 612,WB644,Water body 644,984.044426572421
WB612,Water body 612,WB645,Water body 645,1012.02267713884
WB613,Water body 613,WB614,Water body 614,533.843305627123
WB614,Water body 614,WB615,Water body 615,455.616693641161
WB614,Water body 614,WB617,Water body 617,308.864928712694
WB614,Water body 614,WB644,Water body 644,980.316650818981
WB614,Water body 614,WB645,Water body 645,939.992384837764
WB614,Water body 614,WB646,Water body 646,983.262546948322
WB615,Water body 615,WB618,Water body 618,463.890064611439
WB615,Water body 615,WB645,Water body 645,814.246515834599
WB615,Water body 615,WB646,Water body 646,781.335022515863
WB615,Water body 615,WB647,Water body 647,818.673063707569
WB616,Water body 616,WB618,Water body 618,551.963596118794
WB618,Water body 618,WB619,Water body 619,425.788475896966
WB618,Water body 618,WB646,Water body 646,948.122456473022
WB618,Water body 618,WB647,Water body 647,904.210500126685
WB618,Water body 618,WB648,Water body 648,938.4535125752
WB619,Water body 619,WB622,Water body 622,471.424292733349
WB619,Water body 619,WB647,Water body 647,1002.1339155347
WB619,Water body 619,WB648,Water body 648,966.678812640376
WB619,Water body 619,WB649,Water body 649,1004.18620990913
WB622,Water body 622,WB625,Water body 625,461.352013455692
WB622,Water body 622,WB648,Water body 648,1029.84004162594
WB622,Water body 622,WB649,Water body 649,992.997156392461
WB622,Water body 622,WB650,Water body 650,1028.49546712786
WB625,Water body 625,WB649,Water body 649,1041.01185603137
WB625,Water body 625,WB650,Water body 650,1004.97735602249
WB626,Water body 626,WB627,Water body 627,157.094155706995
WB627,Water body 627,WB628,Water body 628,157.094155706995
WB628,Water body 628,WB629,Water body 629,157.094155706995
WB629,Water body 629,WB630,Water body 630,155.922743548434
WB630,Water body 630,WB631,Water body 631,162.452977885032
WB630,Water body 630,WB632,Water body 632,452.832008060112
WB630,Water body 630,WB633,Water body 633,475.431078996359
WB630,Water body 630,WB634,Water body 634,515.245803913605
WB631,Water body 631,WB637,Water body 637,136.980764452301
WB637,Water body 637,WB638,Water body 638,129.553506398113
WB638,Water body 638,WB639,Water body 639,134.329003171927
WB639,Water body 639,WB640,Water body 640,157.864648756107
WB640,Water body 640,WB641,Water body 641,154.234751118805
WB641,Water body 641,WB642,Water body 642,157.094155706995
WB642,Water body 642,WB643,Water body 643,156.71031481382
WB643,Water body 643,WB644,Water body 644,156.095215470414
WB644,Water body 644,WB645,Water body 645,155.869305223983
WB645,Water body 645,WB646,Water body 646,156.673541968631
WB646,Water body 646,WB647,Water body 647,156.318447795112
WB647,Water body 647,WB648,Water body 648,157.094155706995
WB648,Water body 648,WB649,Water body 649,157.094155706995
WB649,Water body 649,WB650,Water body 650,157.094155706995
