humanitarian_needs,displaced_persons,climate_disasters,conflict,iso3,year
6020263.87566966,109556,2,1,TZA-RWA,2012
6325717.28768752,94476,0,0,TZA-RWA,2013
9305762.19248813,91295,3.08243405818939,0.401298254728317,TZA-RWA,2014
7223541.82022222,299692,2.61407339572907,0.276848137378693,TZA-RWA,2015
15871986.9248818,299547,2.7647819519043,0.179637506604195,TZA-RWA,2016
14808176.6919837,273897,3.61309218406677,0.14741325378418,TZA-RWA,2017
10038811.2342636,263623,2.31317758560181,0.343180239200592,TZA-RWA,2018
19426696.8544557,264791,3.50261461734772,0.205386072397232,TZA-RWA,2019
10494347.4114313,265018,2.26078367233276,0.0831709876656532,TZA-RWA,2020
11571619.7951252,274335,2.77731072902679,0.0928220823407173,TZA-RWA,2021
12299975.8362542,270273,2.82878518104553,0.129670560359955,TZA-RWA,2022
582602.458758541,13394,7,1,TZA-UGA,1998
3523837.18819215,14046,5,1,TZA-UGA,1999
3874842.41861887,34566,10,1,TZA-UGA,2000
1304020.96069024,42252,6,1,TZA-UGA,2001
1317994.7947742,45507,6,1,TZA-UGA,2002
6855228.51041705,42323,5,1,TZA-UGA,2003
4322666.68322897,40478,4,1,TZA-UGA,2004
5446168.05845042,45283,5,1,TZA-UGA,2005
7953274.96984148,1611123,14,1,TZA-UGA,2006
9662678.40796963,1264603,6,1,TZA-UGA,2007
8189366.01244461,867820,7,1,TZA-UGA,2008
4550340.72720422,456136,6,1,TZA-UGA,2009
2652976.86992521,134277,2,1,TZA-UGA,2010
1542070.25135151,39111,6,1,TZA-UGA,2011
9986909.10821117,10580,5,0,TZA-UGA,2012
11658983.668315,13970,4,1,TZA-UGA,2013
12567682.5615247,13824,4.21016991138458,0.401298254728317,TZA-UGA,2014
10681710.4174136,15124,2.9415066242218,0.276848137378693,TZA-UGA,2015
19862015.2741371,13351,3.89280092716217,0.179637506604195,TZA-UGA,2016
23491857.3145529,18675,3.72623896598816,0.147259190678597,TZA-UGA,2017
17858533.2084175,20372,3.00024604797363,0.343180239200592,TZA-UGA,2018
26848389.2704817,21392,3.69896292686462,0.205386072397232,TZA-UGA,2019
13943740.4719658,21773,2.74407541751862,0.0831709876656532,TZA-UGA,2020
12176137.8938666,22304,3.66788160800934,0.0928220823407173,TZA-UGA,2021
15949520.3323963,22045,3.75147354602814,0.129670560359955,TZA-UGA,2022
138415.270979351,175,5,0,TZA-ZMB,1998
2517458.81897293,203,5,0,TZA-ZMB,1999
3476396.90194965,1319,8,0,TZA-ZMB,2000
1071029.94660683,1334,5,0,TZA-ZMB,2001
1486945.78747042,3319,2,0,TZA-ZMB,2002
2023688.95037199,4620,5,0,TZA-ZMB,2003
296763.906888102,5813,2,0,TZA-ZMB,2004
466027.058240994,7402,5,0,TZA-ZMB,2005
1345093.60168898,2134,9,0,TZA-ZMB,2006
1880931.12869959,4840,6,0,TZA-ZMB,2007
1821934.19380311,4841,6,0,TZA-ZMB,2008
823913.461997589,1642,6,0,TZA-ZMB,2009
389982.483741079,1592,1,0,TZA-ZMB,2010
218402.354527523,2123,5,0,TZA-ZMB,2011
5456894.73289737,2400,2,0,TZA-ZMB,2012
8246889.89300567,2574,1,0,TZA-ZMB,2013
6805731.48876667,2501,3.35522842407227,0.401298254728317,TZA-ZMB,2014
5385740.3969161,3148,4.05885004997253,0.276848137378693,TZA-ZMB,2015
11118917.6108898,2344,3.91073262691498,0.179637506604195,TZA-ZMB,2016
12974999.0742579,2534,4.86663413047791,0.147259190678597,TZA-ZMB,2017
8834582.70860441,2902,2.94221985340118,0.372673690319061,TZA-ZMB,2018
17632246.1505861,3376,5.65743017196655,0.205386072397232,TZA-ZMB,2019
9169459.39752363,3316,3.15013861656189,0.161454498767853,TZA-ZMB,2020
8268809.23154058,3337,3.28286552429199,0.0928220823407173,TZA-ZMB,2021
9628095.01113988,3468,3.41774260997772,0.129670560359955,TZA-ZMB,2022
444187.18777919,13294,3,1,UGA,1998
1006378.36921922,13929,4,1,UGA,1999
474859.725345501,33455,5,1,UGA,2000
675296.980190358,41076,3,1,UGA,2001
888347.639131777,42444,4,1,UGA,2002
5406484.57434298,38058,3,1,UGA,2003
4235421.11012796,35157,3,1,UGA,2004
5341090.99217988,38505,3,1,UGA,2005
7135200.29500118,1609253,6,1,UGA,2006
8461415.3909515,1260447,4,1,UGA,2007
7205364.15429729,863660,3,1,UGA,2008
4072246.93163152,454741,2,1,UGA,2009
2471482.99430387,132948,2,1,UGA,2010
1363139.04368338,37404,2,1,UGA,2011
6861334.4053138,8664,4,0,UGA,2012
7959938.03330936,11920,4,1,UGA,2013
8631227.76942474,11925,1.55243337154388,0.00470556411892176,UGA,2014
6850527.40886349,12737,0.67352294921875,0.0772494003176689,UGA,2015
10907164.4207353,11557,1.45371949672699,0.00670276815071702,UGA,2016
14315943.464912,16565,0.50323224067688,0.00990535784512758,UGA,2017
12285245.3417335,17990,0.984840154647827,0.00684803398326039,UGA,2018
12083506.3367483,18734,0.64358115196228,0.00225062528625131,UGA,2019
9053637.48808633,19184,0.60573160648346,0.0278301518410444,UGA,2020
7364972.68811122,19711,1.10958135128021,5.95784476900008e-05,UGA,2021
9295163.49889279,19343,1.15544331073761,6.21634972048923e-05,UGA,2022
0,4599,1,0,UKR,1998
0,12235,0,0,UKR,1999
0,22348,4,0,UKR,2000
0,32608,1,0,UKR,2001
0,90130,0,0,UKR,2002
0,96991,1,0,UKR,2003
0,92224,0,0,UKR,2004
0,86887,2,0,UKR,2005
0,67194,2,0,UKR,2006
0,28398,2,0,UKR,2007
0,30316,2,0,UKR,2008
691633.7,26042,1,0,UKR,2009
3294544.65,26352,1,0,UKR,2010
3609871.53,26411,0,0,UKR,2011
3386108.48,26457,3,0,UKR,2012
1026191.67794,6785,1,0,UKR,2013
4195596.05180159,1075702,1.20020806789398,0.0120915537700057,UKR,2014
7591263.57633172,1943749,1.07804489135742,0.00462856655940414,UKR,2015
9988832.96953816,2073700,1.24938333034515,0.00874883681535721,UKR,2016
6789993.88633147,1977251,0.631824016571045,0.273753076791763,UKR,2017
7061509.58956091,1625215,2.2072548866272,0.00117416901048273,UKR,2018
7312694.19764156,821835,0.81321918964386,0.00236380309797823,UKR,2019
8556123.9357898,790582,1.28539109230042,0.117217823863029,UKR,2020
11876905.4300339,900988,3.5139217376709,0.0419441796839237,UKR,2021
70201031.4284439,11628517,3.50740194320679,0.0393175780773163,UKR,2022
0,4891,1,0,UKR-BLR,1998
0,13740,1,0,UKR-BLR,1999
0,25629,5,0,UKR-BLR,2000
0,37430,1,0,UKR-BLR,2001
0,98569,0,0,UKR-BLR,2002
0,106907,1,0,UKR-BLR,2003
0,101853,0,0,UKR-BLR,2004
0,97161,3,0,UKR-BLR,2005
0,78260,2,0,UKR-BLR,2006
0,34561,3,0,UKR-BLR,2007
0,36774,2,0,UKR-BLR,2008
691633.7,32535,1,0,UKR-BLR,2009
3294544.65,32824,1,0,UKR-BLR,2010
3609871.53,33237,0,0,UKR-BLR,2011
3386108.48,33651,4,0,UKR-BLR,2012
1026191.67794,12042,2,0,UKR-BLR,2013
4195596.05180159,1080929,2.1574627161026,0.0120915537700057,UKR-BLR,2014
8043713.20866505,1949338,1.50082814693451,0.00462856655940414,UKR-BLR,2015
10556681.1830162,2079516,1.84125399589539,0.00874883681535721,UKR-BLR,2016
7171734.52951897,1983763,1.03581237792969,0.273753076791763,UKR-BLR,2017
7349891.31732411,1632023,3.27963876724243,0.00117416901048273,UKR-BLR,2018
7677840.35208056,829272,1.62094783782959,0.00236380309797823,UKR-BLR,2019
9346694.22540229,798419,1.96864116191864,0.117217823863029,UKR-BLR,2020
12205213.8856465,912419,4.17026793956757,0.0419441796839237,UKR-BLR,2021
72518156.6257826,11648481,4.19264614582062,0.0393175780773163,UKR-BLR,2022
0,5842,1,0,UKR-HUN,1998
0,13032,3,0,UKR-HUN,1999
0,24819,5,0,UKR-HUN,2000
0,37709,3,0,UKR-HUN,2001
0,96764,1,0,UKR-HUN,2002
0,101390,3,0,UKR-HUN,2003
0,95568,1,0,UKR-HUN,2004
0,90657,6,0,UKR-HUN,2005
0,70511,4,0,UKR-HUN,2006
0,31871,3,0,UKR-HUN,2007
0,32215,3,0,UKR-HUN,2008
691633.7,30029,1,0,UKR-HUN,2009
3294544.65,31335,2,0,UKR-HUN,2010
3609871.53,33651,0,0,UKR-HUN,2011
3423198.48,31273,4,0,UKR-HUN,2012
1332992.67794,9959,3,0,UKR-HUN,2013
4707003.05180159,1077303,3.64820730686188,0.0120915537700057,UKR-HUN,2014
8960155.58812422,1945899,3.44395232200623,0.00462856655940414,UKR-HUN,2015
14205706.5824672,2078270,3.5151606798172,0.00874883681535721,UKR-HUN,2016
10074884.270614,1982243,1.67113208770752,0.273753076791763,UKR-HUN,2017
10350019.5543614,1629946,4.34245920181274,0.00117416901048273,UKR-HUN,2018
7712973.91968296,826513,2.58667862415314,0.00637128436937928,UKR-HUN,2019
12256769.1327398,795801,3.5066499710083,0.117217823863029,UKR-HUN,2020
13239150.9775339,906249,4.96166360378265,0.0419441796839237,UKR-HUN,2021
87150798.7003457,11631797,4.96292591094971,0.0393175780773163,UKR-HUN,2022
0,8627,1,0,UKR-MDA,1998
0,22720,2,0,UKR-MDA,1999
0,33944,6,0,UKR-MDA,2000
0,39490,1,0,UKR-MDA,2001
0,102771,1,0,UKR-MDA,2002
0,109110,1,0,UKR-MDA,2003
0,104775,0,0,UKR-MDA,2004
0,99521,4,0,UKR-MDA,2005
0,80146,2,0,UKR-MDA,2006
0,34220,3,0,UKR-MDA,2007
0,36746,3,0,UKR-MDA,2008
691633.7,32704,1,0,UKR-MDA,2009
3294544.65,33191,2,0,UKR-MDA,2010
3609871.53,33129,0,0,UKR-MDA,2011
3386108.48,33035,5,0,UKR-MDA,2012
2116415.83994,9872,1,0,UKR-MDA,2013
5494417.61380159,1079372,1.96401858329773,0.0120915537700057,UKR-MDA,2014
8319171.67833172,1949475,1.74068808555603,0.00462856655940414,UKR-MDA,2015
11012485.8715382,2080370,2.24926024675369,0.00874883681535721,UKR-MDA,2016
7641270.57233147,1983008,1.06212532520294,0.273753076791763,UKR-MDA,2017
7262171.46756091,1632149,3.57001566886902,0.00117416901048273,UKR-MDA,2018
7312694.19764156,829915,1.1512463092804,0.00236380309797823,UKR-MDA,2019
10231339.0057898,798298,2.03988134860992,0.117217823863029,UKR-MDA,2020
12986562.6620339,910059,4.61313033103943,0.0419441796839237,UKR-MDA,2021
76685636.5611034,11640311,4.63640010356903,0.0393175780773163,UKR-MDA,2022
1002298.82598684,6479,3,0,UKR-POL,1998
765358.435302519,13473,2,0,UKR-POL,1999
106299.87337074,23756,5,0,UKR-POL,2000
0,36674,3,0,UKR-POL,2001
0,107661,3,0,UKR-POL,2002
0,113106,1,0,UKR-POL,2003
0,103476,1,0,UKR-POL,2004
0,107132,6,0,UKR-POL,2005
0,81074,3,0,UKR-POL,2006
0,31496,4,0,UKR-POL,2007
0,32926,4,0,UKR-POL,2008
691633.7,28339,4,0,UKR-POL,2009
3294544.65,28263,4,0,UKR-POL,2010
3609871.53,28571,1,0,UKR-POL,2011
3386108.48,28421,7,0,UKR-POL,2012
1026191.67794,8487,3,0,UKR-POL,2013
4195596.05180159,1077271,2.46736550331116,0.0120915537700057,UKR-POL,2014
7591263.57633172,1945446,2.43371415138245,0.00462856655940414,UKR-POL,2015
9988832.96953816,2075424,1.9753440618515,0.00874883681535721,UKR-POL,2016
6789993.88633147,1979158,1.72769963741303,0.273753076791763,UKR-POL,2017
7061509.58956091,1627212,3.77503132820129,0.00117416901048273,UKR-POL,2018
7312694.19764156,823812,1.69007396697998,0.00236380309797823,UKR-POL,2019
8607615.9357898,792544,3.31575465202332,0.117217823863029,UKR-POL,2020
11908629.6009948,902931,4.42471373081207,0.0419441796839237,UKR-POL,2021
85322378.9107571,11630527,4.45509362220764,0.0393175780773163,UKR-POL,2022
0,15523,1,0,UKR-ROU,1998
0,20795,0,0,UKR-ROU,1999
0,32162,4,0,UKR-ROU,2000
0,41472,1,0,UKR-ROU,2001
0,101265,0,0,UKR-ROU,2002
0,107539,1,0,UKR-ROU,2003
0,99606,0,0,UKR-ROU,2004
0,99517,2,0,UKR-ROU,2005
0,75741,2,0,UKR-ROU,2006
0,34258,2,0,UKR-ROU,2007
0,35448,2,0,UKR-ROU,2008
691633.7,30804,1,0,UKR-ROU,2009
3294544.65,30586,1,0,UKR-ROU,2010
3609871.53,30298,0,0,UKR-ROU,2011
3386108.48,29869,3,0,UKR-ROU,2012
3480884.38394,10267,1,0,UKR-ROU,2013
7441825.41180159,1078630,2.59248435497284,0.0120915537700057,UKR-ROU,2014
12066751.2703317,1946857,3.46854019165039,0.00462856655940414,UKR-ROU,2015
15175223.0575382,2077415,2.67492496967316,0.00874883681535721,UKR-ROU,2016
11339723.1343315,1981717,0.538361787796021,0.273753076791763,UKR-ROU,2017
10088915.0595609,1630623,4.31923198699951,0.00117416901048273,UKR-ROU,2018
10524770.1046416,827097,2.4150105714798,0.0622130036354065,UKR-ROU,2019
10489247.4057898,795645,3.18378889560699,0.117217823863029,UKR-ROU,2020
13922423.2680339,906857,5.75211763381958,0.0419441796839237,UKR-ROU,2021
79318755.0023811,11638656,5.90672874450684,0.0393175780773163,UKR-ROU,2022
62916.0322633414,349194,9,0,UKR-RUS,1998
60515.8369945414,538908,7,1,UKR-RUS,1999
1273934.02178897,563904,26,1,UKR-RUS,2000
0,535718,12,1,UKR-RUS,2001
245494.187840757,572565,11,1,UKR-RUS,2002
2884155.92775529,582656,5,1,UKR-RUS,2003
2175333.51483801,548116,7,1,UKR-RUS,2004
3205061.29222204,374771,10,1,UKR-RUS,2005
4856034.61136804,404539,5,1,UKR-RUS,2006
5699999.95116537,328471,4,1,UKR-RUS,2007
0,240579,2,1,UKR-RUS,2008
691633.7,228730,1,1,UKR-RUS,2009
3294544.65,224135,9,1,UKR-RUS,2010
3609871.53,176484,3,1,UKR-RUS,2011
3461453.07070159,152298,11,1,UKR-RUS,2012
1026191.67794,107056,3,1,UKR-RUS,2013
4195596.05180159,1170443,8.9943870306015,0.118340887129307,UKR-RUS,2014
7591263.57633172,2038265,4.52759790420532,0.450292259454727,UKR-RUS,2015
12152492.8295382,2171825,10.0501083135605,0.100130960345268,UKR-RUS,2016
9096306.86133147,2077498,6.27099752426148,0.273753076791763,UKR-RUS,2017
7061509.58956091,1729940,5.02747535705566,0.0190917700529099,UKR-RUS,2018
10811614.9541281,932470,2.51935350894928,0.00236380309797823,UKR-RUS,2019
10003539.2424565,887723,3.42653012275696,0.187387615442276,UKR-RUS,2020
12578763.2884459,1012494,18.2074937820435,0.0506091341376305,UKR-RUS,2021
71413170.8903647,11774810,18.3826384544373,0.0479559786617756,UKR-RUS,2022
0,4742,2,0,UKR-SVK,1998
0,12413,1,0,UKR-SVK,1999
0,23360,5,0,UKR-SVK,2000
0,33471,2,0,UKR-SVK,2001
0,91432,1,0,UKR-SVK,2002
0,98061,2,0,UKR-SVK,2003
0,93054,2,0,UKR-SVK,2004
0,87875,4,0,UKR-SVK,2005
0,68217,4,0,UKR-SVK,2006
0,28841,3,0,UKR-SVK,2007
0,30778,2,0,UKR-SVK,2008
691633.7,26726,1,0,UKR-SVK,2009
3294544.65,26933,4,0,UKR-SVK,2010
3609871.53,27220,0,0,UKR-SVK,2011
3386108.48,27312,4,0,UKR-SVK,2012
1026191.67794,7505,2,0,UKR-SVK,2013
4195596.05180159,1076345,2.83709669113159,0.222645714879036,UKR-SVK,2014
7591263.57633172,1944615,2.58135175704956,0.184619635343552,UKR-SVK,2015
9988832.96953816,2075072,2.56856989860535,0.188874006271362,UKR-SVK,2016
6789993.88633147,1978863,1.40950262546539,0.273753076791763,UKR-SVK,2017
7061509.58956091,1626823,3.58126890659332,0.0441535636782646,UKR-SVK,2018
7312694.19764156,823409,1.78961753845215,0.104827880859375,UKR-SVK,2019
9014890.5657898,792159,2.4466118812561,0.164326503872871,UKR-SVK,2020
12402377.6200339,902585,4.99032294750214,0.212935358285904,UKR-SVK,2021
70960930.2671723,11629289,4.9950852394104,0.19806607067585,UKR-SVK,2022
0,72,1,0,URY,1998
0,36,2,0,URY,1999
0,210,3,0,URY,2000
0,356,1,0,URY,2001
0,570,2,0,URY,2002
0,600,1,0,URY,2003
0,205,1,0,URY,2004
0,170,1,0,URY,2005
0,212,0,0,URY,2006
0,224,3,0,URY,2007
0,246,0,0,URY,2008
0,243,1,0,URY,2009
0,234,1,0,URY,2010
0,224,0,0,URY,2011
1837035,201,0,0,URY,2012
1982434,166,0,0,URY,2013
2644834.133,161,0.157970666885376,0.000659891869872809,URY,2014
810393.301,146,1.56927371025085,5.93631702940911e-05,URY,2015
326061.7245,126,0.413248777389526,0.000168156562722288,URY,2016
284117.176,186,0.276061296463013,0.000191516199265607,URY,2017
119316.090306,210,0.617586135864258,0.000117692739877384,URY,2018
257898.539666667,326,0.348300099372864,0.00093190761981532,URY,2019
680501.585666667,450,1.76408958435059,0.000404216116294265,URY,2020
575032.752166667,693,0.125924587249756,0.000959069060627371,URY,2021
421141,646,0.177351713180542,0.000865005073137581,URY,2022
0,50,32,0,USA,1998
0,38,22,0,USA,1999
0,259,30,0,USA,2000
0,330,26,1,USA,2001
0,616,32,0,USA,2002
0,739,21,0,USA,2003
0,717,20,0,USA,2004
0,931,16,0,USA,2005
0,1743,28,0,USA,2006
0,3264,23,0,USA,2007
0,3866,21,0,USA,2008
0,3810,17,0,USA,2009
0,3885,15,0,USA,2010
0,4366,23,0,USA,2011
0,4871,25,0,USA,2012
0,5038,28,0,USA,2013
0,5144,32.1277656555176,0.162585645914078,USA,2014
0,5069,12.7751798629761,0.215021535754204,USA,2015
5554319.835,588,14.1041564941406,0.0545531213283539,USA,2016
4807282.02666667,2506,29.9072532653809,0.280799806118011,USA,2017
5938716.04466667,3166,33.281909942627,0.214486360549927,USA,2018
4634109.78546864,3237,16.5240058898926,0.795225143432617,USA,2019
4517061.5292942,2840,31.9105033874512,0.271726191043854,USA,2020
6056942.4677309,2088,25.1323165893555,0.158529743552208,USA,2021
3406302.03354718,3421,25.6566963195801,0.155544236302376,USA,2022
0,66,35,0,USA-CAN,1998
0,57,25,0,USA-CAN,1999
0,291,31,0,USA-CAN,2000
0,344,29,1,USA-CAN,2001
0,688,36,0,USA-CAN,2002
0,822,28,0,USA-CAN,2003
0,792,24,0,USA-CAN,2004
0,1086,21,0,USA-CAN,2005
0,1881,33,0,USA-CAN,2006
0,3853,26,0,USA-CAN,2007
0,4021,23,0,USA-CAN,2008
0,3916,20,0,USA-CAN,2009
0,3976,16,0,USA-CAN,2010
0,4474,27,0,USA-CAN,2011
0,4997,28,0,USA-CAN,2012
0,5155,31,0,USA-CAN,2013
0,5288,33.4590350389481,0.162585645914078,USA-CAN,2014
0,5476,13.6944365501404,0.215021535754204,USA-CAN,2015
5999723.85833333,718,15.0414032936096,0.0545531213283539,USA-CAN,2016
5363226.86666133,2659,30.7713025808334,0.280799806118011,USA-CAN,2017
6816177.99156567,3326,34.3751314878464,0.214486360549927,USA-CAN,2018
5197470.21869664,3396,17.4033939838409,0.795225143432617,USA-CAN,2019
5706375.2329092,3013,33.2996528148651,0.271726191043854,USA-CAN,2020
10038241.5943976,2274,25.7920074462891,0.158529743552208,USA-CAN,2021
12110687.9168832,3825,26.3409963846207,0.155544236302376,USA-CAN,2022
0,1061,40,0,USA-MEX,1998
0,1396,29,0,USA-MEX,1999
10916.3155251839,14605,36,0,USA-MEX,2000
58036.0597384508,24395,32,1,USA-MEX,2001
0,33156,39,0,USA-MEX,2002
49392.802763026,28849,28,0,USA-MEX,2003
0,21288,23,0,USA-MEX,2004
0,15854,23,0,USA-MEX,2005
0,16860,33,0,USA-MEX,2006
888089.095449501,23593,29,0,USA-MEX,2007
0,27461,23,0,USA-MEX,2008
0,30645,25,0,USA-MEX,2009
38832,20650,21,0,USA-MEX,2010
0,17165,34,0,USA-MEX,2011
2403,16914,27,0,USA-MEX,2012
576554,26701,33,0,USA-MEX,2013
813265.570154667,45167,35.9844431877136,0.623747706413269,USA-MEX,2014
232837.734729093,62659,20.7929677963257,0.995556890964508,USA-MEX,2015
7164638.481,75231,18.0875113010407,0.82588529586792,USA-MEX,2016
7075961.17239278,99263,34.3544044494629,0.871033906936646,USA-MEX,2017
9229332.78673517,105830,47.1136865615845,0.987971007823944,USA-MEX,2018
13966266.8783258,119512,20.3721957206726,0.935274720191956,USA-MEX,2019
9299267.5566372,129966,39.6581492424011,0.907125353813171,USA-MEX,2020
14122671.6316892,136427,29.3996667861939,0.713287234306335,USA-MEX,2021
9672135.87641422,409902,30.1135230064392,0.758685767650604,USA-MEX,2022
0,51722,1,0,UZB,1998
0,45527,0,1,UZB,1999
0,4000,1,1,UZB,2000
0,4116,0,0,UZB,2001
98168.9126633062,8414,0,0,UZB,2002
0,8918,0,0,UZB,2003
127960.794990471,8624,0,1,UZB,2004
0,9787,1,0,UZB,2005
402804.714307027,11246,0,0,UZB,2006
0,7493,0,0,UZB,2007
0,8135,0,0,UZB,2008
713817.772070963,8238,0,0,UZB,2009
1592458.05366416,10453,0,0,UZB,2010
686525.303581335,14170,0,0,UZB,2011
2178840.5995,13022,0,0,UZB,2012
6086886.921,6729,0,0,UZB,2013
3212678.449,6765,0.534302830696106,0.196550935506821,UZB,2014
2586917.845,6856,0.81445574760437,0.850062608718872,UZB,2015
525795.8045,6911,0.633264780044556,0.155395850539207,UZB,2016
236783.544129,6946,0.924339890480042,0.506746292114258,UZB,2017
273840.5,7882,0.460542678833008,0.322442978620529,UZB,2018
85593.7414,8219,0.328451275825501,0.395996391773224,UZB,2019
1186401.385878,8283,0.386918663978577,0.017685778439045,UZB,2020
574797.0635328,7960,1.13269114494324,0.010672933422029,UZB,2021
1709971.79083343,13044,0.997948348522186,0.0157325528562069,UZB,2022
11482424.9059405,3034640,4,1,UZB-AFG,1998
8902590.84516418,2905842,4,1,UZB-AFG,1999
8322323.74626116,4390242,6,1,UZB-AFG,2000
18563988.3898863,5044661,4,1,UZB-AFG,2001
16467663.8967184,3210551,12,0,UZB-AFG,2002
15887258.3070276,2355534,8,1,UZB-AFG,2003
6057793.96814593,2599616,2,1,UZB-AFG,2004
5990232.55379798,2332454,12,1,UZB-AFG,2005
15079680.7557288,2263025,10,1,UZB-AFG,2006
4514364.77317475,3234943,7,1,UZB-AFG,2007
10692492.0856111,3095098,4,1,UZB-AFG,2008
6105319.34603692,3222887,3,1,UZB-AFG,2009
10252253.101121,3454160,2,1,UZB-AFG,2010
14857376.7975107,3165339,4,1,UZB-AFG,2011
18058850.3158321,3147756,7,1,UZB-AFG,2012
30465272.6958866,3269782,4,1,UZB-AFG,2013
33699012.0796292,3493840,2.23495829105377,0.991012513637543,UZB-AFG,2014
29934350.2065842,4106318,2.75534844398499,0.979110419750214,UZB-AFG,2015
26006517.8706019,4674981,3.44026613235474,0.470199435949326,UZB-AFG,2016
19242112.3023564,4802276,3.84780919551849,0.730674922466278,UZB-AFG,2017
19708175.2428177,5106149,2.16882538795471,0.641635954380035,UZB-AFG,2018
21439975.1492354,5540212,1.81718349456787,0.964528679847717,UZB-AFG,2019
21138638.4660753,5728218,2.45970380306244,0.915587663650513,UZB-AFG,2020
28124085.442552,6441433,2.69260954856873,0.719794273376465,UZB-AFG,2021
65276631.5845614,9223214,2.62891036272049,0.721170961856842,UZB-AFG,2022
0,72180,2,0,UZB-KAZ,1998
0,54586,1,1,UZB-KAZ,1999
0,7276,3,1,UZB-KAZ,2000
0,7795,2,0,UZB-KAZ,2001
98168.9126633062,15653,0,0,UZB-KAZ,2002
0,16369,0,0,UZB-KAZ,2003
386863.59923768,15404,0,1,UZB-KAZ,2004
0,14713,2,0,UZB-KAZ,2005
402804.714307027,19276,0,0,UZB-KAZ,2006
0,13252,0,0,UZB-KAZ,2007
0,13539,1,0,UZB-KAZ,2008
1092253.87175389,12582,0,0,UZB-KAZ,2009
2521799.08834801,14833,2,0,UZB-KAZ,2010
686525.303581335,18414,1,0,UZB-KAZ,2011
2924048.35800667,17515,2,0,UZB-KAZ,2012
6993671.256,9990,0,0,UZB-KAZ,2013
4267947.03048267,10131,1.47915041446686,0.196550935506821,UZB-KAZ,2014
3382131.419388,10684,1.77798354625702,0.850062608718872,UZB-KAZ,2015
1747773.0313005,11502,11.3604786396027,0.800892174243927,UZB-KAZ,2016
1198050.756629,12866,1.64212417602539,0.506746292114258,UZB-KAZ,2017
1014067.754924,16235,1.3061295747757,0.389082759618759,UZB-KAZ,2018
702825.8198,17958,1.36673367023468,0.395996391773224,UZB-KAZ,2019
2145311.06403575,17002,1.23605000972748,0.281017780303955,UZB-KAZ,2020
2080958.0142398,17083,14.3510367870331,0.53063577413559,UZB-KAZ,2021
3648248.53280493,24886,12.9271818995476,0.529241681098938,UZB-KAZ,2022
0,59172,3,0,UZB-KGZ,1998
0,55099,0,1,UZB-KGZ,1999
0,5069,2,1,UZB-KGZ,2000
0,5196,0,0,UZB-KGZ,2001
98168.9126633062,11904,0,0,UZB-KGZ,2002
0,12676,0,0,UZB-KGZ,2003
127960.794990471,12384,0,1,UZB-KGZ,2004
0,13276,2,0,UZB-KGZ,2005
402804.714307027,14322,1,0,UZB-KGZ,2006
0,10194,1,0,UZB-KGZ,2007
1043663.8556522,11068,0,0,UZB-KGZ,2008
1611265.42805482,11276,1,0,UZB-KGZ,2009
10335448.0267591,94761,1,0,UZB-KGZ,2010
4717787.00807495,182794,0,0,UZB-KGZ,2011
7733039.31678789,186308,2,0,UZB-KGZ,2012
9292649.55207228,10317,0,0,UZB-KGZ,2013
4203602.69499192,11048,1.43467211723328,0.196550935506821,UZB-KGZ,2014
3388318.345,11617,2.09363734722137,0.850062608718872,UZB-KGZ,2015
1195429.92665175,11850,3.86644196510315,0.155395850539207,UZB-KGZ,2016
601624.049079875,12287,2.13661730289459,0.506746292114258,UZB-KGZ,2017
517969.752321429,13537,1.57672894001007,0.322442978620529,UZB-KGZ,2018
326933.715333333,13775,1.73422920703888,0.395996391773224,UZB-KGZ,2019
1911512.10277,13861,1.76277434825897,0.0557080954313278,UZB-KGZ,2020
1172388.74670588,13780,7.66615223884583,0.010672933422029,UZB-KGZ,2021
2815576.49937344,20743,6.71886938810349,0.0157325528562069,UZB-KGZ,2022
1107322.16783481,108072,3,1,UZB-TJK,1998
1228471.49098919,90693,3,1,UZB-TJK,1999
2152697.42156627,64572,2,1,UZB-TJK,2000
972104.000619051,60617,2,0,UZB-TJK,2001
1308287.21324967,71895,4,0,UZB-TJK,2002
657332.788650797,68053,2,0,UZB-TJK,2003
363397.767492513,65557,1,1,UZB-TJK,2004
310496.011990793,64692,3,0,UZB-TJK,2005
729359.988065046,12011,0,0,UZB-TJK,2006
343274.906770255,8473,2,0,UZB-TJK,2007
4931759.58418043,8816,2,0,UZB-TJK,2008
2290086.43248343,9054,1,0,UZB-TJK,2009
2224449.61872761,11350,3,1,UZB-TJK,2010
1365927.72452691,15145,1,1,UZB-TJK,2011
4103806.94520115,14136,2,0,UZB-TJK,2012
7463328.38633083,7990,1,0,UZB-TJK,2013
5053396.76722405,8325,1.8971494436264,0.909963607788086,UZB-TJK,2014
4505357.10333333,9097,1.61535775661469,0.968803286552429,UZB-TJK,2015
1748148.32420275,11041,1.52740252017975,0.243582561612129,UZB-TJK,2016
1291626.15567933,11932,2.35862696170807,0.506746292114258,UZB-TJK,2017
1117140.21491282,12769,1.6586754322052,0.839147627353668,UZB-TJK,2018
716314.311399144,12867,0.969586372375488,0.407115519046783,UZB-TJK,2019
1964318.11700256,12961,1.1601574420929,0.585600435733795,UZB-TJK,2020
1503284.03817589,12395,1.71818315982819,0.44354447722435,UZB-TJK,2021
