timeindep,conflict,ltsc0,Dec-50,Dec-60,Dec-70,Dec-80,Dec-90,Dec-00,region,nb_conflict,ncts0,nc2l,timeinstatusnc,ltisnc,ltsnc,ltimeindep,temperature,prec_gpcc,temptemp,tempmean,tempdev,YMHEP,YMHEP_ltsc0,lpop,lGDPcap,lpop_ltsc0,lGDPcap_ltsc0
16,0,2.772588722,0,1,0,0,0,0,9,0,2.77258873,0,16,15,2.708050251,2.77258873,21.20798302,460.9951172,,21.73241425,-0.524431229,0.699332833,1.93896234,9.454540253,7.707568169,26.21355247,21.36991692
17,0,2.833213344,0,1,0,0,0,0,9,0,2.833213329,0,17,16,2.77258873,2.833213329,21.65833282,597.7957764,,21.73241425,-0.074081421,0.699916005,1.983011365,9.483416557,7.765630245,26.86854172,22.001688
18,0,2.890371758,0,1,0,0,0,0,9,0,2.890371799,0,18,17,2.833213329,2.890371799,21.16285133,508.8120728,,21.73241425,-0.569562912,0.700498343,2.024700642,9.50747776,7.845456123,27.4801445,22.67628479
19,0,2.944438979,0,1,0,0,0,0,9,0,2.944438934,0,19,18,2.890371799,2.944438934,20.77306938,624.2381592,,21.73241425,-0.959344864,0.701079786,2.064286709,9.540938377,7.90124464,28.09271049,23.26473236
20,0,2.995732274,0,1,0,0,0,0,9,0,2.995732307,0,20,19,2.944438934,2.995732307,21.08013153,587.5639038,,21.73241425,-0.652282715,0.701660395,2.101986647,9.560997009,7.96868372,28.64218712,23.87204361
21,0,3.044522438,0,0,1,0,0,0,9,0,3.044522524,0,21,20,2.995732307,3.044522524,21.14758682,583.8936768,,21.73241425,-0.584827423,0.70224005,2.137985706,9.584108353,8.054316521,29.17903328,24.52154732
22,0,3.091042453,0,0,1,0,0,0,9,0,3.091042519,0,22,21,3.044522524,3.091042519,21.0859642,481.730011,21.0859642,21.73241425,-0.646450043,0.702818871,2.172442913,9.606562614,8.157147408,29.69429207,25.21408844
23,0,3.135494216,0,0,1,0,0,0,9,0,3.135494232,0,23,22,3.091042519,3.135494232,21.17973518,641.5709839,21.17973518,21.73241425,-0.552679062,0.703396857,2.205496788,9.626943588,8.264669418,30.18522644,25.91382408
24,0,3.17805383,0,0,1,0,0,0,9,0,3.178053856,0,24,23,3.135494232,3.178053856,21.80030632,577.692627,21.80030632,21.73241425,0.067892075,0.703973889,2.237267017,9.645623207,8.369530678,30.65431023,26.59881973
25,0,3.218875825,0,0,1,0,0,0,9,0,3.218875885,0,25,24,3.178053856,3.218875885,21.30727959,736.2127075,21.30727959,21.73241425,-0.425134659,0.704550087,2.267859221,9.664722443,8.361773491,31.10954094,26.91551018
26,0,3.258096538,0,0,1,0,0,0,9,0,3.258096457,0,26,25,3.218875885,3.258096457,21.45188522,609.3805542,21.45188522,21.73241425,-0.280529022,0.705125451,2.297366858,9.684148788,8.391251564,31.55189133,27.33950806
27,0,3.295836866,0,0,1,0,0,0,9,0,3.295836926,0,27,26,3.258096457,3.295836926,21.15175438,495.2131653,21.15175438,21.73241425,-0.580659866,0.705699921,2.325871706,9.707168579,8.500965118,31.99324417,28.01779366
28,0,3.33220451,0,0,1,0,0,0,9,0,3.33220458,0,28,27,3.295836926,3.33220458,22.02258682,638.8485718,22.02258682,21.73241425,0.290172577,0.706273496,2.353447676,9.726332664,8.580988884,32.41012955,28.59361076
29,0,3.36729583,0,0,1,0,0,0,9,0,3.367295742,0,29,28,3.33220458,3.367295742,21.33232498,551.3564453,21.33232498,21.73241425,-0.400089264,0.706846178,2.380160093,9.746249199,8.691483498,32.81850433,29.26679611
30,0,3.401197382,0,0,1,0,0,0,9,0,3.401197433,0,30,29,3.367295742,3.401197433,21.28705978,499.5757446,21.28705978,21.73241425,-0.445354462,0.707418025,2.406068325,9.766980171,8.750914574,33.21942902,29.76358795
31,0,3.433987204,0,0,0,1,0,0,9,0,3.433987141,0,31,30,3.401197433,3.433987141,21.5499115,359.3197937,21.5499115,21.73241425,-0.182502747,0.707988977,2.431225061,9.786279678,8.803487778,33.60596085,30.23106384
32,0,3.465735903,0,0,0,1,0,0,9,0,3.465735912,0,32,31,3.433987141,3.465735912,21.85030556,634.5012817,21.85030556,21.73241425,0.117891312,0.708559096,2.455678701,9.803501129,8.847239494,33.97634506,30.66219521
33,0,3.496507561,0,0,0,1,0,0,9,0,3.496507645,0,33,32,3.465735912,3.496507645,21.65877151,492.2191162,21.65877151,21.73241425,-0.073642731,0.70912832,2.479472637,9.820051193,8.866095543,34.33588409,31.00037003
34,0,3.526360525,0,0,0,1,0,0,9,0,3.526360512,0,34,33,3.496507645,3.526360512,21.65837669,533.6869507,21.65837669,21.73241425,-0.074037552,0.709696651,2.502646208,9.833976746,8.935106277,34.67814636,31.50840569
35,0,3.555348061,0,0,0,1,0,0,9,0,3.555348158,0,35,34,3.526360512,3.555348158,21.31662369,557.3999023,21.31662369,21.73241425,-0.415790558,0.710264146,2.525236368,9.847868919,9.024345398,35.01259995,32.08469009
36,0,3.583518938,0,0,0,1,0,0,9,0,3.583518982,0,36,35,3.555348158,3.583518982,21.50842094,621.6102295,21.50842094,21.73241425,-0.223993301,0.710830748,2.547275543,9.85995388,9.061597824,35.33333206,32.47240829
37,0,3.610917913,0,0,0,1,0,0,9,0,3.610917807,0,37,36,3.583518982,3.610917807,21.25811195,575.3574219,21.25811195,21.73241425,-0.474302292,0.711396515,2.568794489,9.869517326,9.164928436,35.63801575,33.09380341
38,0,3.63758616,0,0,0,1,0,0,9,0,3.637586117,0,38,37,3.610917807,3.637586117,21.94552612,519.6376953,21.94552612,21.73241425,0.213111877,0.711961389,2.589820862,9.88001442,9.30841732,35.93940353,33.86016846
39,0,3.663561646,0,0,0,1,0,0,9,0,3.663561583,0,39,38,3.637586117,3.663561583,21.77118492,608.7415161,21.77118492,21.73241425,0.038770676,0.712525368,2.61038065,9.891010284,9.343624115,36.23632431,34.23094177
40,0,3.688879454,0,0,0,1,0,0,9,0,3.68887949,0,40,39,3.663561583,3.68887949,21.65802765,524.3017578,21.65802765,21.73241425,-0.074386597,0.713088512,2.630497456,9.900633812,9.415031433,36.5222435,34.73091507
41,0,3.713572067,0,0,0,0,1,0,9,0,3.713572025,0,41,40,3.68887949,3.713572025,21.99157906,696.4124756,21.99157906,21.73241425,0.25916481,0.713650763,2.650193453,9.912051201,9.457279205,36.80911636,35.12028885
42,0,3.737669618,0,0,0,0,1,0,9,0,3.737669706,0,42,41,3.713572025,3.737669706,22.22855186,485.2585754,22.22855186,21.73241425,0.496137619,0.714212179,2.669489145,9.922603607,9.524479866,37.08741379,35.5993576
43,0,3.761200116,0,0,0,0,1,0,9,0,3.76120019,0,43,42,3.737669706,3.76120019,21.55899239,574.6621704,21.55899239,21.73241425,-0.17342186,0.714772701,2.68840313,9.932609558,9.589597702,37.35853195,36.06839752
44,0,3.784189634,0,0,0,0,1,0,9,0,3.784189701,0,44,43,3.76120019,3.784189701,22.01618385,380.2010803,22.01618385,21.73241425,0.283769608,0.715332389,2.706953526,9.942323685,9.646713257,37.62363815,36.50499344
45,0,3.80666249,0,0,0,0,1,0,9,0,3.80666256,0,45,44,3.784189701,3.80666256,22.24986839,582.8167114,22.24986839,21.73241425,0.517454147,0.715891182,2.725156069,9.951515198,9.711751938,37.882061,36.96936035
46,0,3.828641396,0,0,0,0,1,0,9,0,3.828641415,0,46,45,3.80666256,3.828641415,21.75271988,445.104248,21.75271988,21.73241425,0.020305634,0.716449082,2.743026495,9.96038723,9.765726089,38.13475037,37.38946152
47,0,3.850147602,0,0,0,0,1,0,9,0,3.850147486,0,47,46,3.828641415,3.850147486,21.93995476,551.449646,21.93995476,21.73241425,0.207540512,0.717006147,2.760579586,9.968666077,9.813049316,38.38083649,37.78168869
48,0,3.871201011,0,0,0,0,1,0,9,0,3.871201038,0,48,47,3.850147486,3.871201038,21.94381523,532.3116455,21.94381523,21.73241425,0.211400986,0.717562318,2.777827978,9.979104996,9.859202385,38.63112259,38.16695404
49,0,3.891820298,0,0,0,0,1,0,9,0,3.891820192,0,49,48,3.871201038,3.891820192,22.85666656,786.5061035,22.85666656,21.73241425,1.124252319,0.718117654,2.794784784,9.988242149,9.88495636,38.87244415,38.47047424
50,0,3.912023005,0,0,0,0,1,0,9,0,3.912023067,0,50,49,3.891820192,3.912023067,22.22802544,510.7667236,22.22802544,21.73241425,0.495611191,0.718672097,2.811461687,9.99611187,9.936421394,39.10501862,38.87150955
51,0,3.931825633,0,0,0,0,0,1,9,0,3.931825638,0,51,50,3.912023067,3.931825638,22.41193008,618.6148071,22.41193008,21.73241425,0.679515839,0.719225705,2.827870131,10.00482464,9.986093521,39.33722687,39.26358032
52,0,3.951243719,0,0,0,0,0,1,9,0,3.951243639,0,52,51,3.931825638,3.951243639,22.5845623,662.2672729,,21.73241425,0.852148056,0.719778419,2.84401989,10.01394653,9.961751938,39.56754303,39.36130905
53,0,3.970291914,0,0,0,0,0,1,9,0,3.970291853,0,53,52,3.951243639,3.970291853,23.03907776,362.2310791,,21.73241425,1.306663513,0.720330298,2.859921455,10.01907349,10.00893211,39.77864456,39.73838043
54,0,3.988984047,0,0,0,0,0,1,9,0,3.988984108,0,54,53,3.970291853,3.988984108,22.78644753,342.8456421,,21.73241425,1.054033279,0.720881283,2.875583887,10.02320099,10.04141617,39.98238754,40.0550499
55,0,4.007333185,0,0,0,0,0,1,9,0,4.007333279,0,55,54,3.988984108,4.007333279,22.48820114,541.6262207,,21.73241425,0.755786896,0.721431434,2.891016245,10.02669525,10.09926605,40.1803093,40.47112274
56,0,4.025351691,0,0,0,0,0,1,9,0,4.025351524,0,56,55,4.007333279,4.025351524,22.43815804,737.9110718,,21.73241425,0.70574379,0.721980691,2.906226158,10.03016758,10.14281559,40.37495041,40.82839966
57,0,4.043051268,0,0,0,0,0,1,9,0,4.043051243,0,57,56,4.025351524,4.043051243,22.88464737,626.4589233,,21.73241425,1.152233124,0.722529054,2.921221972,10.03372002,10.19316959,40.56684494,41.21150589
58,0,4.060443011,0,0,0,0,0,1,9,0,4.060442924,0,58,57,4.043051243,4.060442924,22.7979393,678.317688,,21.73241425,1.065525055,0.723076642,2.936011553,10.03709412,10.24873543,40.75504684,41.61440659
59,0,4.077537444,0,0,0,0,0,1,9,0,4.077537537,0,59,58,4.060442924,4.077537537,22.50083351,661.6347046,,21.73241425,0.768419266,0.723623276,2.950601101,10.03980637,10.25272942,40.93768692,41.80588913
60,0,4.094344562,0,0,0,0,0,1,9,0,4.094344616,0,60,59,4.077537537,4.094344616,22.81526375,540.0795898,,21.73241425,1.082849503,0.724169135,2.964998007,10.04211807,10.23047352,41.1158905,41.88708496
61,0,4.110873864,0,0,0,0,0,1,9,0,4.110873699,0,61,60,4.094344616,4.110873699,22.78693008,543.3407593,,21.73241425,1.054515839,0.724714041,2.979207993,10.04211807,10.38383675,41.28187943,42.68664169
62,0,4.127134385,0,0,0,0,0,1,9,0,4.127134323,0,62,61,4.110873699,4.127134323,22.11420822,521.078064,,21.73241425,0.381793976,0.740271628,3.055200577,10.04537392,10.41930008,41.45860672,43.00185013
63,0,4.143134726,0,0,0,0,0,1,9,0,4.143134594,0,63,62,4.127134323,4.143134594,22.40545464,699.1842651,,21.73241425,0.67304039,0.755829155,3.131501913,10.04861832,10.45333195,41.63277817,43.30956268
64,0,4.158883083,0,0,0,0,0,0,9,0,4.158883095,0,64,63,4.143134594,4.158883095,22.62439346,621.5424805,,21.73241425,0.891979218,0.771386683,3.208106995,10.05185223,10.48603344,41.80447769,43.61018753
65,0,4.17438727,0,0,0,0,0,0,9,0,4.174387455,0,65,64,4.158883095,4.174387455,23.86223602,,,21.73241425,2.129821777,0.786944211,3.285009861,10.05507565,10.51749897,41.97378159,43.90411377
12,0,2.48490665,0,1,0,0,0,0,9,0,2.484906673,1,1,1,0,2.484906673,6.343060493,254.2126923,,6.878559589,-0.535499096,0.252091944,0.626424968,9.34348774,7.007595539,23.21769524,17.41322136
13,0,2.564949357,0,1,0,0,0,0,9,0,2.564949274,0,2,1,0,2.564949274,7.114371777,267.5906982,,6.878559589,0.235812187,0.255438268,0.655186236,9.364398956,7.024641037,24.01920891,18.01784897
14,0,2.63905733,0,1,0,0,0,0,9,0,2.639057398,0,3,2,0.693147182,2.639057398,6.418811798,334.5301514,,6.878559589,-0.459747791,0.258796334,0.682978392,9.381914139,7.022833347,24.75940895,18.53365898
15,0,2.708050201,0,1,0,0,0,0,9,0,2.708050251,0,4,3,1.098612309,2.708050251,6.126325607,283.7303162,,6.878559589,-0.752233982,0.262165785,0.709958136,9.39810276,7.078381062,25.45053482,19.16861153
16,0,2.772588722,0,1,0,0,0,0,9,0,2.77258873,0,5,4,1.386294365,2.77258873,6.499398708,341.0802307,,6.878559589,-0.379160881,0.265546232,0.73625046,9.415924072,7.133334637,26.10648537,19.77780342
17,0,2.833213344,0,1,0,0,0,0,9,0,2.833213329,0,6,5,1.609437943,2.833213329,5.8921175,268.6533508,,6.878559589,-0.986442089,0.26893729,0.761956692,9.437278748,7.166264057,26.73782349,20.30355453
18,0,2.890371758,0,1,0,0,0,0,9,0,2.890371799,0,7,6,1.791759491,2.890371799,6.136188507,332.2242737,,6.878559589,-0.742371082,0.272338599,0.787159801,9.462241173,7.254879951,27.34939384,20.96929932
19,0,2.944438979,0,1,0,0,0,0,9,0,2.944438934,0,8,7,1.945910096,2.944438934,6.252840996,270.6130066,,6.878559589,-0.625718594,0.275749713,0.811928213,9.489624023,7.301821232,27.94161797,21.4997673
20,0,2.995732274,0,1,0,0,0,0,9,0,2.995732307,0,9,8,2.079441547,2.995732307,6.455286503,210.6543121,,6.878559589,-0.423273087,0.279170334,0.836319566,9.518458366,7.398152828,28.51475334,22.16288567
21,0,3.044522438,0,1,0,0,0,0,9,0,3.044522524,0,10,9,2.197224617,3.044522524,5.723387241,256.5255127,,6.878559589,-1.155172348,0.282600015,0.86038208,9.547467232,7.516963959,29.06747818,22.8855648
22,0,3.091042453,0,0,1,0,0,0,9,0,3.091042519,0,11,10,2.302585125,3.091042519,6.151134491,224.048233,,6.878559589,-0.727425098,0.286038429,0.884156942,9.575705528,7.577639103,29.59891319,23.42280388
23,0,3.135494216,0,0,1,0,0,0,9,0,3.135494232,0,12,11,2.397895336,3.135494232,5.988060474,244.5467377,5.988060474,6.878559589,-0.890499115,0.289485157,0.907679021,9.603218079,7.832849979,30.11083412,24.55985641
24,0,3.17805383,0,0,1,0,0,0,9,0,3.178053856,0,13,12,2.484906673,3.178053856,6.298647404,292.4830627,6.298647404,6.878559589,-0.579912186,0.292939842,0.930978596,9.630011559,7.848133087,30.60469437,24.94178963
25,0,3.218875825,0,0,1,0,0,0,9,0,3.218875885,0,14,13,2.564949274,3.218875885,6.549331188,247.4726563,6.549331188,6.878559589,-0.329228401,0.296402097,0.954081535,9.655219078,7.94601965,31.07895088,25.57725143
26,0,3.258096538,0,0,1,0,0,0,9,0,3.258096457,0,15,14,2.639057398,3.258096457,5.70579195,215.9805756,5.70579195,6.878559589,-1.172767639,0.299871564,0.977010489,9.677848816,7.951873779,31.53136635,25.90797234
27,0,3.295836866,0,0,1,0,0,0,9,0,3.295836926,0,16,15,2.708050251,3.295836926,6.978319645,241.6198425,6.978319645,6.878559589,0.099760056,0.303347856,0.999785066,9.697369576,7.951900005,31.96094894,26.20816612
28,0,3.33220451,0,0,1,0,0,0,9,0,3.33220458,0,17,16,2.77258873,3.33220458,5.961926937,211.8168793,5.961926937,6.878559589,-0.916632652,0.306830615,1.022422314,9.713478088,7.951883793,32.36729431,26.49730301
29,0,3.36729583,0,0,1,0,0,0,9,0,3.367295742,0,18,17,2.833213329,3.367295742,6.509890556,160.5230408,6.509890556,6.878559589,-0.368669033,0.310319424,1.044937253,9.726680756,7.951884747,32.75261307,26.77634811
30,0,3.401197382,0,0,1,0,0,0,9,0,3.401197433,0,19,18,2.890371799,3.401197433,6.735901833,263.2649536,6.735901833,6.878559589,-0.142657757,0.313813955,1.067343235,9.738237381,7.95192194,33.12166595,27.04605675
31,0,3.433987204,0,0,1,0,0,0,9,0,3.433987141,0,20,19,2.944438934,3.433987141,6.932035923,276.2532043,6.932035923,6.878559589,0.053476334,0.31731385,1.089651704,9.7498312,7.951884747,33.48079681,27.30667114
32,0,3.465735903,0,0,0,1,0,0,9,0,3.465735912,0,21,20,2.995732307,3.465735912,5.68039608,177.8855743,5.68039608,6.878559589,-1.198163509,0.320818722,1.111872911,9.762624741,7.951935768,33.83467865,27.55930901
33,0,3.496507561,0,0,0,1,0,0,9,0,3.496507645,0,22,21,3.044522524,3.496507645,6.22273159,231.3152618,6.22273159,6.878559589,-0.655827999,0.324328184,1.134015918,9.776979446,7.951911926,34.18528366,27.80392075
34,0,3.526360525,0,0,0,1,0,0,9,0,3.526360512,0,23,22,3.091042519,3.526360512,7.256981373,204.8440399,7.256981373,6.878559589,0.378421783,0.327841938,1.156088829,9.792513847,7.951939106,34.53193283,28.04140472
35,0,3.555348061,0,0,0,1,0,0,9,0,3.555348158,0,24,23,3.135494232,3.555348158,6.962854862,228.49646,6.962854862,6.878559589,0.084295273,0.331359565,1.178098559,9.808731079,7.951910973,34.87345123,28.27181053
36,0,3.583518938,0,0,0,1,0,0,9,0,3.583518982,0,25,24,3.178053856,3.583518982,6.238865852,245.1244965,6.238865852,6.878559589,-0.639693737,0.33488071,1.200051308,9.824876785,7.951914787,35.20763016,28.49583817
37,0,3.610917913,0,0,0,1,0,0,9,0,3.610917807,0,26,25,3.218875885,3.610917807,6.39681673,240.5353851,6.39681673,6.878559589,-0.481742859,0.338405073,1.221952915,9.840446472,7.951897621,35.53304291,28.71364975
38,0,3.63758616,0,0,0,1,0,0,9,0,3.637586117,0,27,26,3.258096457,3.637586117,6.138360977,271.8027039,6.138360977,6.878559589,-0.740198612,0.341932267,1.243808031,9.855294228,7.951882362,35.84948349,28.92565727
39,0,3.663561646,0,0,0,1,0,0,9,0,3.663561583,0,28,27,3.295836926,3.663561583,6.755355835,267.7675476,6.755355835,6.878559589,-0.123203754,0.345461935,1.265621066,9.869648933,7.951931477,36.1580658,29.13239098
40,0,3.688879454,0,0,0,1,0,0,9,0,3.68887949,0,29,28,3.33220458,3.68887949,7.002295017,193.2162628,7.002295017,6.878559589,0.123735428,0.348993719,1.287395716,9.883821487,7.95190382,36.46022415,29.33361435
41,0,3.713572067,0,0,0,1,0,0,9,0,3.713572025,0,30,29,3.367295742,3.713572025,7.820055008,223.5294647,7.820055008,6.878559589,0.941495419,0.35252732,1.309135556,9.898243904,7.951922894,36.75784302,29.53003883
42,0,3.737669618,0,0,0,0,1,0,9,1,0,0,1,30,3.401197433,3.737669706,7.754808426,343.2923889,7.754808426,6.878559589,0.876248837,0.356062353,1.330843449,9.913158417,7.951934338,37.05211258,29.72170258
43,0,3.761200116,0,0,0,0,1,0,9,1,0,1,2,1,0,3.76120019,7.186366558,198.9352722,7.186366558,6.878559589,0.307806969,0.359598517,1.352522016,9.928678513,7.951913834,37.34374619,29.90873909
44,0,3.784189634,0,0,0,0,1,0,9,0,3.784189701,1,1,2,0.693147182,3.784189701,7.190806389,234.0303802,7.190806389,6.878559589,0.312246799,0.363135427,1.374173284,9.944538116,7.854714394,37.63201904,29.72372818
45,0,3.80666249,0,0,0,0,1,0,9,1,0,0,1,1,0,3.80666256,6.953579903,198.8665009,6.953579903,6.878559589,0.075020313,0.366672814,1.395799637,9.960163116,7.840432167,37.91497803,29.8458786
46,0,3.828641396,0,0,0,0,1,0,9,1,0,1,2,1,0,3.828641415,7.909180641,249.4143829,7.909180641,6.878559589,1.030621052,0.37021029,1.417402387,9.9748106,7.523179531,38.18997192,28.80355644
47,0,3.850147602,0,0,0,0,1,0,9,2,0,1,3,2,0.693147182,3.850147486,7.191038132,275.9679871,7.191038132,6.878559589,0.312478542,0.373747557,1.438983321,9.987998009,7.327270508,38.45526505,28.21107292
48,0,3.871201011,0,0,0,0,1,0,9,2,0,1,4,3,1.098612309,3.871201038,6.929986954,225.0486145,6.929986954,6.878559589,0.051427364,0.377284259,1.460543156,9.999547958,7.133987427,38.71025848,27.61709976
49,0,3.891820298,0,0,0,0,1,0,9,0,3.891820192,1,1,4,1.386294365,3.891820192,7.428797722,186.5516205,7.428797722,6.878559589,0.550238132,0.380820155,1.482083559,10.00968552,7.069864273,38.95589828,27.51464081
50,0,3.912023005,0,0,0,0,1,0,9,0,3.912023067,0,2,1,0,3.912023067,8.367650032,246.9553833,8.367650032,6.878559589,1.489090443,0.38435483,1.503604889,10.01882267,7.077587128,39.19386292,27.68768311
51,0,3.931825633,0,0,0,0,1,0,9,2,0,0,1,2,0.693147182,3.931825638,7.93926239,186.8036194,7.93926239,6.878559589,1.060702801,0.387888044,1.525108099,10.0275507,7.08958292,39.42658234,27.87500381
52,0,3.951243719,0,0,0,0,0,1,9,2,0,1,2,1,0,3.951243639,7.370697021,191.8519287,7.370697021,6.878559589,0.492137432,0.391419441,1.546593547,10.03627872,7.081965446,39.65578461,27.98257065
53,0,3.970291914,0,0,0,0,0,1,9,1,0,1,3,2,0.693147182,3.970291853,7.505887985,207.312149,,6.878559589,0.627328396,0.394948751,1.568061829,10.04513645,7.071146965,39.88212585,28.0745182
54,0,3.988984047,0,0,0,0,0,1,9,1,0,1,4,3,1.098612309,3.988984108,7.633838654,205.3903503,,6.878559589,0.755279064,0.398475647,1.589512944,10.05397701,7.061083317,40.10515213,28.16654778
55,0,4.007333185,0,0,0,0,0,1,9,1,0,1,5,4,1.386294365,4.007333279,7.888360977,222.5167236,,6.878559589,1.009801388,0.401999831,1.610947251,10.0625906,7.052546978,40.3241539,28.26190567
56,0,4.025351691,0,0,0,0,0,1,9,2,0,1,6,5,1.609437943,4.025351524,8.231133461,246.1784973,,6.878559589,1.352573872,0.405521005,1.632364631,10.07066631,7.045439243,40.53797531,28.36037064
57,0,4.043051268,0,0,0,0,0,1,9,1,0,1,7,6,1.791759491,4.043051243,7.015751362,232.2894592,,6.878559589,0.137191772,0.409038872,1.653765082,10.07800102,7.038927078,40.74587631,28.45874214
58,0,4.060443011,0,0,0,0,0,1,9,1,0,1,8,7,1.945910096,4.060442924,7.704685688,200.0103149,,6.878559589,0.826126099,0.412553191,1.675148726,10.08455467,7.032954216,40.94775772,28.55690956
59,0,4.077537444,0,0,0,0,0,1,9,1,0,1,9,8,2.079441547,4.077537537,8.37359333,303.12323,,6.878559589,1.495033741,0.416063607,1.696514964,10.09046459,7.027476311,41.14424896,28.65479851
60,0,4.094344562,0,0,0,0,0,1,9,1,0,1,10,9,2.197224617,4.094344616,8.145806313,204.2490845,,6.878559589,1.267246723,0.41956988,1.717863679,10.09591961,7.022539616,41.33617401,28.75269699
61,0,4.110873864,0,0,0,0,0,1,9,1,0,1,11,10,2.302585125,4.110873699,7.761953831,225.7414246,,6.878559589,0.883394241,0.423071742,1.739194512,10.10118484,7.022539139,41.52469635,28.86877251
62,0,4.127134385,0,0,0,0,0,1,9,1,0,1,12,11,2.397895336,4.127134323,7.259822369,314.0141602,,6.878559589,0.381262779,0.426568866,1.760506988,10.10013199,7.022539139,41.68460083,28.98296356
63,0,4.143134726,0,0,0,0,0,1,9,1,0,1,13,12,2.484906673,4.143134594,7.621488094,251.9868011,,6.878559589,0.742928505,0.4448888,1.843234181,10.1039629,7.047055244,41.86207962,29.19689941
64,0,4.158883083,0,0,0,0,0,1,9,1,0,1,14,13,2.564949274,4.158883095,7.291562557,310.5722961,,6.878559589,0.413002968,0.463208735,1.926430941,10.1077795,7.07020998,42.03707504,29.40417671
65,0,4.17438727,0,0,0,0,0,0,9,1,0,1,15,14,2.639057398,4.174387455,7.686002731,299.2107239,,6.878559589,0.807443142,0.48152867,2.010087252,10.11158085,7.092119694,42.20965576,29.60525322
66,0,4.189654742,0,0,0,0,0,0,9,0,4.189654827,1,1,15,2.708050251,4.189654827,8.643424034,,,6.878559589,1.764864445,0.499848604,2.094192982,10.11536789,7.112887383,42.37989807,29.80054283
12,0,2.48490665,0,1,0,0,0,0,9,0,2.484906673,0,12,11,2.397895336,2.484906673,12.05735016,295.23703,,11.51158524,0.545764923,0.367919803,0.91424638,10.12958813,7.495925426,25.17108154,18.62667465
13,0,2.564949357,0,1,0,0,0,0,9,0,2.564949274,0,13,12,2.484906673,2.564949274,12.3057003,379.6846313,,11.51158524,0.794115067,0.381177902,0.977702022,10.15846062,7.519098759,26.05593681,19.28610802
14,0,2.63905733,0,1,0,0,0,0,9,0,2.639057398,0,14,13,2.564949274,2.639057398,11.53543377,293.7187805,,11.51158524,0.023848534,0.39491716,1.042209029,10.18471527,7.51601696,26.87804794,19.83519936
15,0,2.708050201,0,1,0,0,0,0,9,0,2.708050251,0,15,14,2.639057398,2.708050251,10.88933372,360.5784607,,11.51158524,-0.622251511,0.40915519,1.108012795,10.20887756,7.582636833,27.6461525,20.53416061
16,0,2.772588722,0,1,0,0,0,0,9,0,2.77258873,0,16,15,2.708050251,2.77258873,11.97280025,353.2290344,,11.51158524,0.461215019,0.42391023,1.175328732,10.23174286,7.631510258,28.36841393,21.15903854
17,0,2.833213344,0,1,0,0,0,0,9,0,2.833213329,0,17,16,2.77258873,2.833213329,11.17663288,292.0921326,,11.51158524,-0.334952354,0.439201236,1.244350791,10.25388813,7.658246994,29.05145264,21.69744682
18,0,2.890371758,0,1,0,0,0,0,9,0,2.890371799,0,18,17,2.833213329,2.890371799,11.5387001,344.6994934,,11.51158524,0.027114868,0.455047876,1.315257549,10.27526379,7.756676674,29.69933319,22.41967964
19,0,2.944438979,0,1,0,0,0,0,9,0,2.944438934,0,19,18,2.890371799,2.944438934,11.49143314,250.3877106,,11.51158524,-0.020152092,0.471470505,1.388216138,10.29575348,7.793872356,30.31521797,22.9485817
20,0,2.995732274,0,1,0,0,0,0,9,0,2.995732307,0,20,19,2.944438934,2.995732307,11.35268307,257.1400757,,11.51158524,-0.158902168,0.488490254,1.463386059,10.31573391,7.884632587,30.90317726,23.62024879
21,0,3.044522438,0,1,0,0,0,0,9,0,3.044522524,0,21,20,2.995732307,3.044522524,10.75099945,386.2003784,,11.51158524,-0.760585785,0.506129026,1.540921211,10.33564377,7.997826099,31.46710014,24.34956169
22,0,3.091042453,0,0,1,0,0,0,9,0,3.091042519,0,22,21,3.044522524,3.091042519,11.04675007,371.815155,,11.51158524,-0.464835167,0.524409652,1.620972514,10.35574532,8.058279991,32.01004791,24.90848541
23,0,3.135494216,0,0,1,0,0,0,9,0,3.135494232,0,23,22,3.091042519,3.135494232,11.28315067,291.0471191,11.28315067,11.51158524,-0.228434563,0.543355584,1.703688264,10.37623405,8.118268013,32.53462219,25.45478249
24,0,3.17805383,0,0,1,0,0,0,9,0,3.178053856,0,24,23,3.135494232,3.178053856,11.21304989,403.3686218,11.21304989,11.51158524,-0.298535347,0.562991261,1.789216518,10.39694691,8.142294884,33.04205704,25.87665176
25,0,3.218875825,0,0,1,0,0,0,9,0,3.218875885,0,25,24,3.178053856,3.218875885,11.4282999,266.9465942,11.4282999,11.51158524,-0.083285332,0.583342135,1.877705932,10.41736698,8.238645554,33.5322113,26.51917648
26,0,3.258096538,0,0,1,0,0,0,9,0,3.258096457,0,26,25,3.218875885,3.258096457,10.43158245,345.3769226,10.43158245,11.51158524,-1.080002785,0.60443449,1.969305873,10.4368124,8.289823532,34.00414276,27.00904465
27,0,3.295836866,0,0,1,0,0,0,9,0,3.295836926,0,27,26,3.258096457,3.295836926,11.64706802,336.5540771,11.64706802,11.51158524,0.135482788,0.626295567,2.064167976,10.45487213,8.329357147,34.45755386,27.45220184
28,0,3.33220451,0,0,1,0,0,0,9,0,3.33220458,0,28,27,3.295836926,3.33220458,10.69193363,278.5996704,10.69193363,11.51158524,-0.819651604,0.649155438,2.163118601,10.47137547,8.416261673,34.89276505,28.04470444
