humanitarian,humanitarian_needs,conflict,temp,nb_conflict,YMHEP,lpop,lGDPcap,ltsc0,nc,ncc1,ncc2,ltsnc,ncts0,lpop.1,lGDPcap_ltsc0,ltimeindep
0,0,0,64,0,0.332984924,8.605318069,8.398955345,2.397895273,0,0,0,3.135494232,2.397895336,8.605318069,20.13981532,5.247024059
0,0,0,64,0,0.340568632,8.625396729,8.378662109,2.48490665,0,0,0,3.178053856,2.484906673,8.625396729,20.82019319,5.25227356
0,0,0,64,0,0.348325253,8.645120621,8.401238441,2.564949357,0,0,0,3.218875885,2.564949274,8.645120621,21.54875114,5.257495403
0,0,0,64,0,0.35625875,8.66446209,8.421669006,2.63905733,0,0,0,3.258096457,2.639057398,8.66446209,22.22526732,5.262690067
0,0,0,64,0,0.364373147,8.683414459,8.423828125,2.708050201,0,0,0,3.295836926,2.708050251,8.683414459,22.81214945,5.267858028
0,0,0,64,0,0.372320294,8.701974869,8.452218056,2.772588722,0,0,0,3.33220458,2.77258873,8.701974869,23.43452446,5.272999763
0,0,0,64,0,0.380440831,8.720180511,8.486810684,2.833213344,0,0,0,3.367295742,2.833213329,8.720180511,24.04494528,5.278114796
0,0,0,64,0,0.388738513,8.738095284,8.530547142,2.890371758,0,0,0,3.401197433,2.890371799,8.738095284,24.65645254,5.283203602
0,0,0,64,0,0.397217184,8.75579834,8.472379684,2.944438979,0,0,0,3.433987141,2.944438934,8.75579834,24.94640499,5.288267136
0,0,0,64,0,0.405899793,8.772540092,8.444201469,2.995732274,0,0,0,3.465735912,2.995732307,8.772540092,25.29656687,5.29330492
0,0,0,64,0,0.427284539,8.787166595,8.474214554,3.044522438,0,0,0,3.496507645,3.044522524,8.787166595,25.79993635,5.298317432
0,0,0,64,0,0.448669314,8.801582336,8.502532005,3.091042453,0,0,0,3.526360512,3.091042519,8.801582336,26.28168739,5.303304672
0,0,0,64,0,0.47005406,8.815793037,8.529301643,3.135494216,0,0,0,3.555348158,3.135494232,8.815793037,26.74357597,5.308267593
0,0,0,64,0,0.491438806,8.829805374,8.554657936,3.17805383,0,0,0,3.583518982,3.178053856,8.829805374,27.18716342,5.313206196
0,0,0,43,0,0.342748195,6.386362553,10.70104599,3.36729583,0,0,0,2.995732307,3.367295742,6.386362553,36.03358754,3.367295742
0,0,0,43,0,0.338803828,6.416418552,10.75259304,3.401197382,0,0,0,3.044522524,3.401197433,6.416418552,36.5716913,3.401197433
0,0,0,43,0,0.334991902,6.445314884,10.76199341,3.433987204,0,0,0,3.091042519,3.433987141,6.445314884,36.95654766,3.433987141
0,0,0,43,0,0.331313223,6.492600441,11.10459137,3.465735903,0,0,0,3.135494232,3.465735912,6.492600441,38.485581,3.465735912
0,0,0,43,0,0.327768743,6.579782963,11.2067318,3.496507561,0,0,0,3.178053856,3.496507645,6.579782963,39.18442246,3.496507645
0,0,0,43,0,0.324359506,6.710716724,11.14904881,3.526360525,0,0,0,3.218875885,3.526360512,6.710716724,39.31556559,3.526360512
0,0,0,43,0,0.31613633,6.874820709,11.15553093,3.555348061,0,0,0,3.258096457,3.555348158,6.874820709,39.66179527,3.555348158
0,0,0,43,0,0.309914619,7.049653053,11.14621258,3.583518938,0,0,0,3.295836926,3.583518982,7.049653053,39.94266386,3.583518982
0,0,0,43,0,0.305902928,7.214588165,11.14424706,3.610917913,0,0,0,3.33220458,3.610917807,7.214588165,40.24096131,3.610917807
0,0,0,43,0,0.304359674,7.355054379,11.1171093,3.63758616,0,0,0,3.367295742,3.637586117,7.355054379,40.43944292,3.637586117
0,0,0,43,0,0.305606663,7.472383022,11.15335846,3.663561646,0,0,0,3.401197433,3.663561583,7.472383022,40.86101628,3.663561583
0,0,0,43,0,0.318579346,7.532057762,11.22003651,3.688879454,0,0,0,3.433987141,3.68887949,7.532057762,41.38936214,3.68887949
0,0,0,43,0,0.331552058,7.5883708,11.27588749,3.713572067,0,0,0,3.465735912,3.713572025,7.5883708,41.87382081,3.713572025
0,0,0,43,0,0.344524771,7.641681194,11.32341957,3.737669618,0,0,0,3.496507645,3.737669706,7.641681194,42.32320131,3.737669706
0,0,0,43,0,0.357497483,7.692293167,11.36440563,3.761200116,0,0,0,3.526360512,3.76120019,7.692293167,42.74380378,3.76120019
0,0,0,64,0,0.671755195,10.01629639,8.830248833,2.302585093,0,0,0,0.693147182,2.302585125,10.01629639,20.33239933,4.804020882
0,0,0,64,0,0.677238882,10.01279449,8.899638176,2.397895273,0,0,0,0,2.397895336,10.01279449,21.34040031,4.812184334
0,0,0,64,0,0.682768345,10.01007748,8.964349747,2.48490665,0,0,0,0.693147182,2.484906673,10.01007748,22.2755723,4.820281506
0,0,0,64,0,0.688343883,10.00791931,9.017849922,2.564949357,0,0,0,1.098612309,2.564949274,10.00791931,23.13032836,4.828313828
0,0,0,64,0,0.693965852,10.00596142,9.101139069,2.63905733,0,0,0,1.386294365,2.639057398,10.00596142,24.01842777,4.836281776
0,0,0,64,0,0.69963479,10.00393295,9.144347191,2.708050201,0,0,0,1.609437943,2.708050251,10.00393295,24.76335125,4.84418726
0,0,0,64,0,0.703726709,10.0017662,9.222542763,2.772588722,0,0,0,1.791759491,2.77258873,10.0017662,25.57031805,4.852030277
0,0,0,64,0,0.707843065,9.999522209,9.2827034,2.833213344,0,0,0,1.945910096,2.833213329,9.999522209,26.29987914,4.85981226
0,0,0,64,0,0.711984098,9.997203827,9.3605299,2.890371758,0,0,0,2.079441547,2.890371799,9.997203827,27.05541126,4.867534637
0,0,0,64,0,0.716149867,9.994849205,9.294053078,2.944438979,0,0,0,2.197224617,2.944438934,9.994849205,27.36577216,4.875197411
0,0,0,64,0,0.720350146,9.97517395,9.296187401,2.995732274,0,0,0,2.302585125,2.995732307,9.97517395,27.84888862,4.88280201
0,0,0,64,0,0.729744852,9.971766472,9.317577362,3.044522438,0,0,0,2.397895336,3.044522524,9.971766472,28.36757334,4.890348911
0,0,0,64,0,0.739139497,9.968347549,9.338661194,3.091042453,0,0,0,2.484906673,3.091042519,9.968347549,28.86619821,4.897840023
0,0,0,64,0,0.748534203,9.964917183,9.359449387,3.135494216,0,0,0,2.564949274,3.135494232,9.964917183,29.34649942,4.905274868
0,0,0,64,0,0.757928848,9.961474419,9.379954338,3.17805383,0,0,0,2.639057398,3.178053856,9.961474419,29.80999981,4.912654877
0,0,2,64,0,0.862223327,11.89657307,9.059316635,0,0,0,0,1.386294365,0,11.89657307,0,5.703782558
1,44870925,1,64,0,0.86472851,11.89252758,9.117009163,0,0,0,0,1.609437943,0,11.89252758,0,5.707110405
1,31946549,1,64,0,0.867243052,11.88807487,9.171841621,0,0,0,0,1.791759491,0,11.88807487,0,5.710426807
1,33732884,1,64,0,0.869766891,11.88365841,9.252072334,0,0,0,0,1.945910096,0,11.88365841,0,5.713732719
1,61923703,2,64,1,0.872300088,11.8798666,9.330746651,0,1,1,0,2.079441547,0,11.8798666,0,5.717027664
1,59444073,1,64,1,0.874842763,11.87710285,9.401110649,0,1,0,1,0,0,11.87710285,0,5.720311642
1,88315079,1,64,0,0.876729548,11.87558746,9.488301277,0,0,0,0,0.693147182,0,11.87558746,0,5.723585129
1,79582727,1,64,0,0.878627896,11.87515163,9.577083588,0,0,0,0,0,0,11.87515163,0,5.726847649
0,0,1,64,1,0.880537868,11.8753233,9.631523132,0,1,1,0,0.693147182,0,11.8753233,0,5.730099678
0,0,1,64,0,0.882459581,11.87541199,9.544987679,0,0,0,0,0,0,11.87541199,0,5.733341217
0,0,1,64,0,0.884392262,11.87030697,9.553636551,0,0,0,0,0,0,11.87030697,0,5.736572266
0,0,1,64,0,0.888832867,11.86946964,9.596209526,0,0,0,0,0.693147182,0,11.86946964,0,5.739792824
0,0,1,64,1,0.893273413,11.86863041,9.637111664,0,1,1,0,1.098612309,0,11.86863041,0,5.743003368
0,0,1,64,0,0.897714019,11.86779118,9.676470757,0,0,0,0,0,0,11.86779118,0,5.746203423
0,0,0,64,0,0.902154565,11.86695194,9.714401245,0,0,0,0,0,0,11.86695194,0,5.749392986
0,0,1,52,2,0.034615096,9.035460472,6.447811604,0,1,1,0,1.791759491,0,9.035460472,0,3.637586117
0,0,2,52,2,0.035403728,9.077951431,6.488456249,0,1,1,0,1.945910096,0,9.077951431,0,3.663561583
0,0,1,52,2,0.036401004,9.103592873,6.589540482,0,1,0,1,2.079441547,0,9.103592873,0,3.68887949
0,0,0,52,1,0.037678536,9.118901253,6.588641167,0,1,1,0,2.197224617,0,9.118901253,0,3.713572025
0,0,0,52,2,0.039332643,9.132852554,6.64184761,0,1,0,0,2.302585125,0,9.132852554,0,3.737669706
0,0,0,52,1,0.041492861,9.151594162,6.709519386,0.693147181,1,0,0,2.397895336,0,9.151594162,4.650684446,3.76120019
0,0,0,52,1,0.04290564,9.175847054,6.767325401,1.098612289,1,0,0,2.484906673,0,9.175847054,7.434666847,3.784189701
1,84150645,0,52,1,0.044370167,9.203128815,6.813603401,1.386294361,1,0,0,2.564949274,0,9.203128815,9.445659974,3.80666256
0,0,0,52,1,0.045888394,9.232391357,6.890151978,1.609437912,1,0,0,2.639057398,0,9.232391357,11.08927182,3.828641415
0,0,2,52,1,0.047462352,9.2619524,6.921159744,1.791759469,1,0,0,2.708050251,0,9.2619524,12.40105351,3.850147486
0,0,1,52,1,0.049109351,9.270871162,6.947702885,0,1,0,1,2.77258873,0,9.270871162,0,3.871201038
0,0,1,52,1,0.056980889,9.296796799,7.000549316,0,1,1,0,2.833213329,0,9.296796799,0,3.891820192
0,0,1,52,1,0.064852431,9.322066307,7.048296452,0,1,1,0,2.890371799,0,9.322066307,0,3.912023067
0,0,0,52,2,0.072723962,9.34671402,7.091695786,0,1,1,0,2.944438934,0,9.34671402,0,3.931825638
0,0,0,52,0,0.080595501,9.370767593,7.131351471,0,0,0,0,2.995732307,0,9.370767593,0,3.951243639
0,0,0,64,0,0.58973223,9.910690308,9.901311874,2.995732274,0,0,0,0,2.995732307,9.910690308,29.66167953,4.219507694
0,0,0,64,0,0.588636637,9.947102547,9.870360374,3.044522438,0,0,0,0.693147182,3.044522524,9.947102547,30.05053363,4.234106541
0,0,0,64,0,0.587631822,9.990820885,9.827920914,3.091042453,0,0,0,1.098612309,3.091042519,9.990820885,30.37852077,4.248495102
0,0,0,64,0,0.586715341,10.03680897,9.861552238,3.135494216,0,0,0,1.386294365,3.135494232,10.03680897,30.92084,4.262680054
0,0,0,64,2,0.58588475,10.07908821,9.901960373,3.17805383,1,0,0,1.609437943,0,10.07908821,31.46896309,4.276666164
0,0,0,64,2,0.585137606,10.11415672,9.936941147,3.218875825,1,0,0,0,0,10.11415672,31.98577963,4.290459633
0,0,0,64,2,0.595960021,10.14139938,9.96396637,3.258096538,1,0,0,0.693147182,0,10.14139938,32.46356433,4.304065228
0,0,0,64,2,0.606990278,10.16260147,10.0009594,3.295836866,1,0,0,1.098612309,0,10.16260147,32.96153067,4.317488194
0,0,0,64,2,0.618232667,10.1798439,10.06462574,3.33220451,1,0,0,1.386294365,0,10.1798439,33.53739128,4.330733299
0,0,0,64,2,0.629691362,10.19602203,10.0665741,3.36729583,1,0,0,1.609437943,0,10.19602203,33.89713298,4.343805313
0,0,0,64,2,0.641363323,10.22005177,9.929860115,3.401197382,1,0,0,1.791759491,0,10.22005177,33.77341422,4.356709003
0,0,0,64,2,0.656515896,10.24499702,9.961632729,3.433987204,1,0,0,1.945910096,0,10.24499702,34.20811933,4.369447708
0,0,0,64,2,0.67166847,10.26933479,9.990967751,3.465735903,1,0,0,2.079441547,0,10.26933479,34.62605564,4.382026672
0,0,0,64,2,0.686821043,10.29309464,10.01814651,3.496507561,1,0,0,2.197224617,0,10.29309464,35.02852504,4.394449234
0,0,0,64,0,0.701973617,10.31630325,10.04340744,3.526360525,0,0,0,2.302585125,3.526360512,10.31630325,35.41667553,4.406719208
1,125616818,2,58,2,0.211369932,10.44531155,7.172373295,0,1,0,1,3.583518982,0,10.44531155,0,3.784189701
1,194154116,2,58,1,0.216012612,10.47331619,7.204197407,0,1,0,1,3.610917807,0,10.47331619,0,3.80666256
1,194502863,2,58,2,0.220769241,10.50158882,7.228142262,0,1,0,1,3.637586117,0,10.50158882,0,3.828641415
1,255110043,2,58,1,0.225642636,10.53006458,7.268677711,0,1,0,1,3.663561583,0,10.53006458,0,3.850147486
1,241575568,2,58,2,0.230635703,10.55864048,7.289974213,0,1,0,1,3.68887949,0,10.55864048,0,3.871201038
1,1459154491,1,58,1,0.23575145,10.58722115,7.322758198,0,1,0,1,3.713572025,0,10.58722115,0,3.891820192
1,1525490203,2,58,2,0.235265642,10.61581039,7.388923168,0,1,1,0,3.737669706,0,10.61581039,0,3.912023067
1,1294100080,1,58,1,0.235248476,10.64435291,7.469376564,0,1,0,1,3.76120019,0,10.64435291,0,3.931825638
1,1864188415,1,58,1,0.235743791,10.67263317,7.470695972,0,1,1,0,3.784189701,0,10.67263317,0,3.951243639
1,2189169042,1,58,1,0.236800671,10.70040321,7.474736214,0,1,1,0,3.80666256,0,10.70040321,0,3.970291853
1,1877499637,2,58,1,0.238471165,10.42260933,7.612557411,0,1,1,0,3.828641415,0,10.42260933,0,3.988984108
1,1267046281,2,58,2,0.249707952,10.44442177,7.61178875,0,1,0,1,3.850147486,0,10.44442177,0,4.007333279
1,1064170733,2,58,1,0.260944754,10.46576977,7.611051559,0,1,0,1,3.871201038,0,10.46576977,0,4.025351524
1,984123193,1,58,2,0.272181541,10.48667145,7.610344887,0,1,0,1,3.891820192,0,10.48667145,0,4.043051243
1,1366294521,0,58,0,0.283418328,10.50714493,7.609666348,0,0,0,0,3.912023067,0,10.50714493,0,4.060442924
0,0,1,54,1,0.092884094,9.196412086,7.294407845,0,1,0,0,0.693147182,0,9.196412086,0,3.68887949
0,0,1,54,1,0.094730027,9.22218132,7.313428879,0,1,1,0,1.098612309,0,9.22218132,0,3.713572025
0,0,0,54,0,0.096624859,9.248603821,7.293533325,0,0,0,0,1.386294365,0,9.248603821,0,3.737669706
0,0,1,54,0,0.098569967,9.275522232,7.331102848,0,0,0,0,0,0,9.275522232,0,3.76120019
0,0,0,54,0,0.10056676,9.302698135,7.361257553,0,0,0,0,0.693147182,0,9.302698135,0,3.784189701
0,0,0,54,0,0.102616712,9.329973221,7.388727188,0,0,0,0,1.098612309,0,9.329973221,0,3.80666256
1,145603737,0,54,0,0.104918629,9.357287407,7.386378288,0.693147181,0,0,0,1.386294365,0.693147182,9.357287407,5.119847285,3.828641415
1,309081675,0,54,1,0.107279144,9.384711266,7.406375408,1.098612289,1,0,0,1.609437943,0,9.384711266,8.136735038,3.850147486
1,312646547,0,54,1,0.109699845,9.412365913,7.415093422,1.386294361,1,0,0,0,0,9.412365913,10.2795022,3.871201038
1,361040474,0,54,1,0.112182356,9.440405846,7.407748222,1.609437912,1,0,0,0.693147182,0,9.440405846,11.92231083,3.891820192
1,368622476,0,54,1,0.1147248,9.428168297,7.46049881,1.791759469,1,0,0,1.098612309,0,9.428168297,13.36741939,3.912023067
0,0,1,54,1,0.128431097,9.45029068,7.477819443,1.945910149,1,0,0,1.386294365,0,9.45029068,14.55116475,3.931825638
0,0,0,54,1,0.142137393,9.471933365,7.494122505,0,1,1,0,1.609437943,0,9.471933365,0,3.951243639
0,0,0,54,1,0.155843705,9.493118286,7.509496689,0,1,0,0,1.791759491,0,9.493118286,0,3.970291853
1,171858648,0,54,0,0.169550002,9.513863564,7.524020195,0.693147181,0,0,0,1.945910096,0.693147182,9.513863564,5.215253385,3.988984108
0,0,0,49,1,0.940358222,8.273385048,10.54699993,3.555348061,1,0,0,1.098612309,0,8.273385048,37.49825576,3.555348158
0,0,0,49,1,0.944173098,8.299853325,10.50842094,3.583518938,1,0,0,1.386294365,0,8.299853325,37.65712547,3.583518982
0,0,0,49,1,0.948003471,8.327542305,10.54044056,3.610917913,1,0,0,1.609437943,0,8.327542305,38.06066562,3.610917807
0,0,0,49,1,0.95184952,8.355794907,10.59998894,3.63758616,1,0,0,1.791759491,0,8.355794907,38.55837305,3.637586117
0,0,0,49,1,0.955711305,8.383756638,10.67509079,3.663561646,1,0,0,1.945910096,0,8.383756638,39.10885319,3.663561583
0,0,0,49,1,0.959588766,8.410840034,10.72270012,3.688879454,1,0,0,2.079441547,0,8.410840034,39.55474816,3.68887949
0,0,0,49,0,0.886689067,8.436917305,10.77411938,3.713572067,0,0,0,2.197224617,3.713572025,8.436917305,40.01046876,3.713572025
0,0,0,49,0,0.852676809,8.462117195,10.81882381,3.737669618,0,0,0,0,3.737669706,8.462117195,40.43718908,3.737669706
0,0,0,49,0,0.855297327,8.486460686,10.78293324,3.761200116,0,0,0,0.693147182,3.76120019,8.486460686,40.55676973,3.76120019
0,0,0,49,0,0.893886626,8.510029793,10.74487019,3.784189634,0,0,0,1.098612309,3.784189701,8.510029793,40.66062638,3.784189701
0,0,0,49,0,0.969335914,8.534329414,10.8603487,3.80666249,0,0,0,1.386294365,3.80666256,8.534329414,41.34168203,3.80666256
0,0,0,49,0,0.971459687,8.551151276,10.88567448,3.828641396,0,0,0,1.609437943,3.828641415,8.551151276,41.67734393,3.828641415
0,0,0,49,0,0.97358346,8.567695618,10.9095726,3.850147602,0,0,0,1.791759491,3.850147486,8.567695618,42.00346479,3.850147486
0,0,0,49,1,0.975707233,8.58397007,10.93216801,3.871201011,1,0,0,1.945910096,0,8.58397007,42.32061984,3.871201038
0,0,0,49,0,0.977831006,8.599984169,10.95357037,3.891820298,0,0,0,0,3.891820192,8.599984169,42.62932749,3.891820192
0,0,0,36,0,0.4354029,6.021838665,7.715080738,3.091042453,0,0,0,3.091042519,3.091042519,6.021838665,23.84764209,3.091042519
0,0,0,36,0,0.438247979,6.048622131,7.605148792,3.135494216,0,0,0,3.135494232,3.135494232,6.048622131,23.84590005,3.135494232
0,0,0,36,0,0.441089123,6.075069904,7.550301075,3.17805383,0,0,0,3.178053856,3.178053856,6.075069904,23.99526325,3.178053856
0,0,0,36,0,0.443926215,6.101069927,7.587276459,3.218875825,0,0,0,3.218875885,3.218875885,6.101069927,24.42250077,3.218875885
0,0,0,36,0,0.446759105,6.126491547,7.609676361,3.258096538,0,0,0,3.258096457,3.258096457,6.126491547,24.79306021,3.258096457
0,0,0,36,0,0.449587673,6.151255131,7.63770628,3.295836866,0,0,0,3.295836926,3.295836926,6.151255131,25.17263393,3.295836926
0,0,0,36,0,0.452411801,6.175336838,7.680784225,3.33220451,0,0,0,3.33220458,3.33220458,6.175336838,25.59394384,3.33220458
1,5.00E+05,0,36,0,0.455231339,6.198779583,7.758995533,3.36729583,0,0,0,3.367295742,3.367295742,6.198779583,26.1268333,3.367295742
0,0,0,36,0,0.458046138,6.221664906,7.806568146,3.401197382,0,0,0,3.401197433,3.401197433,6.221664906,26.55167914,3.401197433
0,0,0,36,0,0.46085611,6.244097233,7.772063732,3.433987204,0,0,0,3.433987141,3.433987141,6.244097233,26.68916741,3.433987141
0,0,0,36,0,0.463661104,6.288133621,7.795876026,3.465735903,0,0,0,3.465735912,3.465735912,6.288133621,27.01844744,3.465735912
0,0,0,36,0,0.476867765,6.309339523,7.831149101,3.496507561,0,0,0,3.496507645,3.496507645,6.309339523,27.38167205,3.496507645
0,0,0,36,0,0.490074456,6.330104828,7.86384201,3.526360525,0,0,0,3.526360512,3.526360512,6.330104828,27.73074204,3.526360512
0,0,0,36,0,0.503281116,6.350448132,7.894244194,3.555348061,0,0,0,3.555348158,3.555348158,6.350448132,28.06678579,3.555348158
0,0,0,36,0,0.516487777,6.370385647,7.922600746,3.583518938,0,0,0,3.583518982,3.583518982,6.370385647,28.39078982,3.583518982
1,70961440,1,53,1,0.130030617,8.328392029,6.610538483,0,1,0,1,2.197224617,0,8.328392029,0,3.663561583
1,78121202,1,53,1,0.129135385,8.365362167,6.499487877,0,1,1,0,0,0,8.365362167,0,3.68887949
1,88624925,0,53,1,0.128310427,8.41028595,6.687804699,0,1,1,0,0.693147182,0,8.41028595,0,3.713572025
1,113244355,0,53,2,0.127558246,8.458029747,6.729741096,0,1,0,0,1.098612309,0,8.458029747,0,3.737669706
1,61939200,0,53,0,0.126881585,8.502723694,6.747247219,0.693147181,0,0,0,1.386294365,0.693147182,8.502723694,4.676835386,3.76120019
0,0,0,53,0,0.126283318,8.540888786,6.751494408,1.098612289,0,0,0,0,1.098612309,8.540888786,7.417274723,3.784189701
0,0,0,53,0,0.128223911,8.571853638,6.775544167,1.386294361,0,0,0,0.693147182,1.386294365,8.571853638,9.392898672,3.80666256
1,309081675,0,53,0,0.130195335,8.597115517,6.827637196,1.609437912,0,0,0,1.098612309,1.609437943,8.597115517,10.98865815,3.828641415
1,312646547,0,53,0,0.132198095,8.618330002,6.858300209,1.791759469,0,0,0,1.386294365,1.791759491,8.618330002,12.28842434,3.850147486
1,361040474,0,53,0,0.134232715,8.637848854,6.870763779,1.945910149,0,0,0,1.609437943,1.945910096,8.637848854,13.36988897,3.871201038
1,368622476,0,53,0,0.136265963,8.677189827,6.904297352,2.079441542,0,0,0,1.791759491,2.079441547,8.677189827,14.35708273,3.891820192
0,0,0,53,0,0.148424149,8.699124336,7.002839088,2.197224577,0,0,0,1.945910096,2.197224617,8.699124336,15.38681016,3.912023067
0,0,0,53,0,0.160582319,8.720586777,7.088885307,2.302585093,0,0,0,2.079441547,2.302585125,8.720586777,16.32276163,3.931825638
0,0,0,53,0,0.172740504,8.741599083,7.164937973,2.397895273,0,0,0,2.197224617,2.397895336,8.741599083,17.1807709,3.951243639
1,987844154,0,53,0,0.184898674,8.762178421,7.232829571,2.48490665,0,0,0,2.302585125,2.484906673,8.762178421,17.9729063,3.970291853
0,0,0,64,0,0.306849271,8.692623138,8.547715187,2.079441542,0,0,0,1.386294365,2.079441547,8.692623138,17.77447405,5.075173855
0,0,0,64,0,0.30178982,8.697061539,8.560225487,2.197224577,0,0,0,1.609437943,2.197224617,8.697061539,18.80873783,5.081404209
0,0,0,64,0,0.29825002,8.70089817,8.579521179,2.302585093,0,0,0,1.791759491,2.302585125,8.70089817,19.75507757,5.087596416
0,0,0,64,0,0.296381444,8.704397202,8.598761559,2.397895273,0,0,0,1.945910096,2.397895336,8.704397202,20.61892969,5.09375
0,0,0,64,0,0.296364963,8.707862854,8.613633156,2.48490665,0,0,0,2.079441547,2.484906673,8.707862854,21.40407431,5.09986639
1,8471913,0,64,0,0.298415363,8.711531639,8.644971848,2.564949357,0,0,0,2.197224617,2.564949274,8.711531639,22.17391499,5.105945587
0,0,0,64,0,0.305620611,8.715501785,8.679375648,2.63905733,0,0,0,2.302585125,2.639057398,8.715501785,22.90536992,5.111987591
0,0,0,64,0,0.313000619,8.719799995,8.712756157,2.708050201,0,0,0,2.397895336,2.708050251,8.719799995,23.59458106,5.117993832
0,0,0,64,0,0.320559651,8.724495888,8.720721245,2.772588722,0,0,0,2.484906673,2.77258873,8.724495888,24.17897337,5.123963833
1,13064447,0,64,0,0.328302056,8.729637146,8.683749199,2.833213344,0,0,0,2.564949274,2.833213329,8.729637146,24.60291411,5.129898548
0,0,0,64,0,0.336236596,8.731173515,8.695768356,2.890371758,0,0,0,2.639057398,2.890371799,8.731173515,25.13400327,5.135798454
1,15764212,0,64,0,0.353415281,8.733691216,8.708866119,2.944438979,0,0,0,2.708050251,2.944438934,8.733691216,25.64272487,5.141663551
0,0,0,64,0,0.370593965,8.736201286,8.721731186,2.995732274,0,0,0,2.77258873,2.995732307,8.736201286,26.12797159,5.147494316
0,0,0,64,0,0.38777265,8.738705635,8.734369278,3.044522438,0,0,0,2.833213329,3.044522524,8.738705635,26.59198325,5.153291702
0,0,0,64,0,0.404951334,8.741204262,8.746787071,3.091042453,0,0,0,2.890371799,3.091042519,8.741204262,27.03669017,5.159055233
1,50552783,0,54,1,0.209869131,8.907262802,6.681276321,1.098612289,1,0,0,0.693147182,0,8.907262802,7.340132271,3.68887949
1,129555919,1,54,1,0.219104111,8.937121391,6.666869164,1.386294361,1,0,0,1.098612309,0,8.937121391,9.242243128,3.713572025
1,83683971,1,54,1,0.229066268,8.965197563,6.681696415,0,1,1,0,1.386294365,0,8.965197563,0,3.737669706
1,77824105,0,54,1,0.239857733,8.991898537,6.696838379,0,1,1,0,1.609437943,0,8.991898537,0,3.76120019
1,110616825,0,54,1,0.251598477,9.017964363,6.716828346,0,1,0,0,1.791759491,0,9.017964363,0,3.784189701
1,164463170,0,54,1,0.264429539,9.043924332,6.737059593,0.693147181,1,0,0,1.945910096,0,9.043924332,4.669773862,3.80666256
1,202733290,1,54,1,0.264212012,9.069660187,6.760518074,1.098612289,1,0,0,2.079441547,0,9.069660187,7.427188234,3.828641415
1,237112824,2,54,1,0.264004678,9.095025063,6.793865204,0,1,1,0,2.197224617,0,9.095025063,0,3.850147486
1,406235651,2,54,1,0.263807714,9.120444298,6.823168278,0,1,0,1,2.302585125,0,9.120444298,0,3.871201038
1,918844550,2,54,1,0.263621151,9.146426201,6.823168278,0,1,0,1,2.397895336,0,9.146426201,0,3.891820192
1,689008615,2,54,1,0.26344195,9.141083717,6.823168278,0,1,0,1,2.484906673,0,9.141083717,0,3.912023067
1,529520029,2,54,1,0.282491207,9.158847809,6.875995636,0,1,0,1,2.564949274,0,9.158847809,0,3.931825638
1,1521930554,2,54,1,0.301540464,9.176301956,6.924174786,0,1,0,1,2.639057398,0,9.176301956,0,3.951243639
1,1332496301,1,54,1,0.320589721,9.19345665,6.968342781,0,1,0,1,2.708050251,0,9.19345665,0,3.970291853
1,933070303,0,54,0,0.339638978,9.21032238,7.009018421,0,0,0,0,2.77258873,0,9.21032238,0,3.988984108
0,0,0,8,0,0.846362114,8.90674305,9.145772934,0,0,0,0,0.693147182,0,8.90674305,0,0
0,0,0,8,0,0.850880027,8.902485847,9.187325478,0.693147181,0,0,0,1.098612309,0.693147182,8.902485847,6.368168752,0.693147182
0,0,0,8,0,0.855422795,8.898475647,9.155708313,1.098612289,0,0,0,1.386294365,1.098612309,8.898475647,10.05857366,1.098612309
0,0,0,8,0,0.859984636,8.906367302,9.157310486,1.386294361,0,0,0,1.609437943,1.386294365,8.906367302,12.69472789,1.386294365
0,0,0,8,0,0.867449939,8.904307365,9.175096512,1.609437912,0,0,0,1.791759491,1.609437943,8.904307365,14.76674818,1.609437943
0,0,0,8,0,0.874915183,8.902243614,9.192643166,1.791759469,0,0,0,1.945910096,1.791759491,8.902243614,16.47100544,1.791759491
0,0,0,8,0,0.882380426,8.900176048,9.209958076,1.945910149,0,0,0,2.079441547,1.945910096,8.900176048,17.92175089,1.945910096
0,0,0,8,0,0.889845669,8.898103714,9.22704792,2.079441542,0,0,0,2.197224617,2.079441547,8.898103714,19.18710675,2.079441547
0,0,0,39,0,0.228055775,6.145617962,8.510077477,2.48490665,0,0,0,3.218875885,2.484906673,6.145617962,21.14674811,3.218875885
0,0,0,39,0,0.231648967,6.159754753,8.540465355,2.564949357,0,0,0,3.258096457,2.564949274,6.159754753,21.90586112,3.258096457
0,0,0,39,0,0.2359422,6.173992157,8.568328857,2.63905733,0,0,0,3.295836926,2.639057398,6.173992157,22.61231107,3.295836926
0,0,0,39,0,0.241068929,6.187991142,8.61269474,2.708050201,0,0,0,3.33220458,2.708050251,6.187991142,23.32360972,3.33220458
0,0,0,39,0,0.247188017,6.20130825,8.687901497,2.772588722,0,0,0,3.367295742,2.77258873,6.20130825,24.08797771,3.367295742
0,0,0,39,0,0.254488617,6.213653564,8.720249176,2.833213344,0,0,0,3.401197433,2.833213329,6.213653564,24.70632633,3.401197433
0,0,0,39,0,0.25996092,6.224926472,8.746678352,2.890371758,0,0,0,3.433987141,2.890371799,6.224926472,25.28115209,3.433987141
0,0,0,39,0,0.265553653,6.235259533,8.786196709,2.944438979,0,0,0,3.465735912,2.944438934,6.235259533,25.87042007,3.465735912
